MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
JN - San Juan North,2.0,False,False,Two,False,OrangeCounty,3.0,0.2947,12838.0,12838.0,Keller Williams OC Coastal Realty,Simon,OCGUYSIMO,30111.0,30111 Saddleridge Drive,San Juan Capistrano,1984.0,False,Guy,5636.0,33.52548400000001,-117.65063,OrangeCounty,5.0,3400000.0,2025-05-28,Residential,Closed,3.0,SingleFamilyResidence,Orange,5.0,CA,2025-04-28,2025-05-28,92675
Unknown,1.0,False,False,One,False,BayEast,3.0,1.0124,44100.0,44100.0,"Stowers Real Estate, Inc.",Jody,CCBE-206529146,11.0,11 Bella Vista Ct,Diablo,1971.0,False,Stowers,4870.0,37.84143513,-121.95966442,BayEast,5.0,3500000.0,2025-05-27,Residential,Closed,3.0,SingleFamilyResidence,Contra Costa,5.0,CA,2025-05-27,2025-05-27,94528
C08 - Cheviot Hills/Rancho Park,1.0,False,False,MultiSplit,False,BeverlyHillsGreaterLa,2.0,0.1719,7486.0,7486.0,Keller Williams Beverly Hills,Zack,CLW-X61922,3119.0,3119 Queensbury Drive,Los Angeles,2022.0,False,Grakal,3384.0,34.035089,-118.407842,BeverlyHillsGreaterLa,5.0,17500.0,2025-05-27,ResidentialLease,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,,2025-05-27,90064
83 - Fullerton,2.0,False,False,Two,False,Mrmls,1.0,0.2,8712.0,8712.0,NONMEMBER MRML,General,NONMEMBER,3166.0,3166 Pearl Drive,Fullerton,1965.0,False,NONMEMBER,955.0,33.88483,-117.871794,OrangeCounty,2.0,2525.0,2025-05-27,ResidentialLease,Closed,1.0,Apartment,Orange,2.0,CA,2025-05-27,2025-05-27,92831
Unknown,1.0,False,False,One,False,Unknown,1.0,0.8039,35016.0,35016.0,OUT OF AREA,OUT OF,CCBE-CR141211,222.0,222 Broadway 1402,Oakland,2009.0,False,AREA,863.0,37.79625221,-122.27568431,BayEast,1.0,635000.0,2025-05-27,Residential,Closed,1.0,Condominium,Alameda,1.0,CA,2025-04-10,2025-05-27,94607
645 - Pasadena (NW),2.0,False,False,Two,False,PasadenaFoothills,2.0,10.823,471450.0,471450.0,COMPASS,Carol,p670,260.0,260 N Orange Grove Boulevard,Pasadena,1975.0,False,Ortega,1386.0,34.151096,-118.160128,PasadenaFoothills,3.0,947585.0,2025-05-27,Residential,Closed,2.0,Townhouse,Los Angeles,3.0,CA,2025-05-27,2025-05-27,91103
688 - Rancho Cucamonga,2.0,False,False,Two,False,TriCounties,2.0,0.1859,8097.0,8097.0,Ideal Property Management Inc.,Tao,TRBINNTAO,11538.0,11538 11538 Grimaldi Rd.,Rancho Cucamonga,2017.0,False,Bin,2760.0,34.133057,-117.55327,TriCounties,4.0,4325.0,2025-05-30,ResidentialLease,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-29,2025-05-30,91701
C42 - Downtown L.A.,1.0,False,False,One,False,WestSanGabrielValley,2.0,2.6775,116631.0,116631.0,UHOUZZ CALIFORNIA INC.,WILLA,W72161,1200.0,1200 S FIGUEROA Street W2802,Los Angeles,2018.0,False,YOU,745.0,34.041431,-118.266922,BeverlyHillsGreaterLa,1.0,2780.0,2025-05-27,ResidentialLease,Closed,0.0,Condominium,Los Angeles,1.0,CA,2025-05-27,2025-05-27,90015
ARL - Arleta,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.1927,8395.0,8395.0,Keller Williams Studio City,Michael,CLW-C139210,13535.0,13535 Goleta Street,Arleta,1948.0,False,Neumeyer,1440.0,34.247108000000004,-118.42873,BeverlyHillsGreaterLa,2.0,640000.0,2025-05-27,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-10,2025-05-27,91331
183 - Vista Del Oro,1.0,False,False,One,False,SouthBay,1.0,0.1034,4506.0,4506.0,The Realestate Group,Elena,smoriele,1917.0,1917 S Walker Avenue,San Pedro,1940.0,False,Moric,1304.0,33.726628000000005,-118.303687,SouthBay,2.0,4000.0,2025-05-30,ResidentialLease,Closed,1.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-29,2025-05-30,90731
C17 - Mid-Wilshire,1.0,False,False,One,False,Unknown,2.0,0.0,0.0,0.0,Non-member Office,Non-member,CLW-MLL-1407321,2801.0,2801 Sunset Place 718,Los Angeles,2021.0,False,999999,810.0,34.060902,-118.2845,BeverlyHillsGreaterLa,1.0,3214.0,2025-05-27,ResidentialLease,Closed,0.0,Apartment,Los Angeles,1.0,CA,2025-05-27,2025-05-27,90005
C12 - Marina Del Rey,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.17,0.0,0.0,Compass,Lisa,CLW-C140461,13900.0,13900 Panay Way SR-210,Marina Del Rey,1979.0,False,Ross,1375.0,33.979061,-118.451172,BeverlyHillsGreaterLa,2.0,5240.0,2025-05-27,ResidentialLease,Closed,1.0,Condominium,Los Angeles,2.0,CA,2025-05-27,2025-05-27,90292
C12 - Marina Del Rey,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.17,0.0,0.0,Compass,Lisa,CLW-C140461,13900.0,13900 Panay Way SR-103,Marina Del Rey,1979.0,False,Ross,1000.0,33.979061,-118.451172,BeverlyHillsGreaterLa,1.0,4120.0,2025-05-27,ResidentialLease,Closed,1.0,Condominium,Los Angeles,1.0,CA,2025-05-27,2025-05-27,90292
C12 - Marina Del Rey,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.17,0.0,0.0,Compass,Lisa,CLW-C140461,13900.0,13900 Panay Way M-102,Marina Del Rey,1979.0,False,Ross,1375.0,33.979061,-118.451172,BeverlyHillsGreaterLa,2.0,5780.0,2025-05-27,ResidentialLease,Closed,1.0,Condominium,Los Angeles,2.0,CA,2025-05-27,2025-05-27,90292
92111 - Linda Vista,1.0,False,False,One,False,SanDiego,1.0,0.17,7405.0,7207.0,Bowes Home Team,Kevin,SAND-630176,7467.0,7467 Bagdad,San Diego,1980.0,False,Bowes,1200.0,32.81109825,-117.161347,SanDiego,2.0,3700.0,2025-05-28,ResidentialLease,Closed,1.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-28,2025-05-28,92111
688 - Rancho Cucamonga,1.0,False,False,MultiSplit,False,Mlslistings,3.0,0.5911,25750.0,25750.0,LPT Realty,Jena,ML5104635,5327.0,5327 Aquamarine Avenue,Rancho Cucamonga,1977.0,False,Lockwood,2589.0,34.15818400000001,-117.625797,CitrusValley,3.0,1050000.0,2025-05-27,Residential,Closed,5.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-02-26,2025-05-27,91701
C01 - Beverly Hills,2.0,False,False,Two,False,Claw,2.0,0.5710000000000001,24874.0,24874.0,Non-Participant Office,Subscriber,CLW-X99999,801.0,801 N Sierra Drive,Beverly Hills,1943.0,False,Non,8085.0,34.089459000000005,-118.394743,BeverlyHillsGreaterLa,9.0,12250000.0,2025-05-27,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,6.0,CA,2025-05-27,2025-05-27,90210
C19 - Beverly Center-Miracle Mile,1.0,False,False,MultiSplit,False,OutOfAreaBoard,2.0,1.6955,73858.0,73858.0,New Star Realty,Sam,CLW-C144335,6200.0,6200 W 3RD Street 4504M,Los Angeles,1950.0,False,Lee,658.0,34.070137,-118.355263,BeverlyHillsGreaterLa,1.0,2757.0,2025-05-27,ResidentialLease,Closed,0.0,Condominium,Los Angeles,1.0,CA,2025-05-27,2025-05-27,90036
C19 - Beverly Center-Miracle Mile,1.0,False,False,MultiSplit,False,Unknown,2.0,1.6955,73858.0,73858.0,Non-member Office,Non-member,CLW-MLL-1407321,6200.0,6200 W 3RD Street 4311A,Los Angeles,1950.0,False,999999,658.0,34.070137,-118.355263,BeverlyHillsGreaterLa,1.0,2668.0,2025-05-27,ResidentialLease,Closed,0.0,Condominium,Los Angeles,1.0,CA,2025-05-27,2025-05-27,90036
C19 - Beverly Center-Miracle Mile,1.0,False,False,MultiSplit,False,Southland,2.0,1.6955,73858.0,73858.0,Equity Union,Meghan,SR207065352,6200.0,6200 W 3RD Street 4506F,Los Angeles,1950.0,False,Nyback,658.0,34.070137,-118.355263,BeverlyHillsGreaterLa,1.0,2630.0,2025-05-27,ResidentialLease,Closed,0.0,Condominium,Los Angeles,1.0,CA,2025-05-27,2025-05-27,90036
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,SouthwestRiversideCounty,1.0,0.023,1000.0,1000.0,Tricon Residential,William,SWYANEWIL,24947.0,24947 Vermijo Court,Wildomar,2024.0,False,Yanez-Manecke,978.0,33.598913,-117.280037,SouthwestRiversideCounty,2.0,2509.0,2025-05-29,ResidentialLease,Closed,1.0,Townhouse,Riverside,1.0,CA,2025-05-29,2025-05-29,92595
92110 - Old Town Sd,2.0,False,False,Two,False,SanDiego,0.0,0.2464,10735.0,10735.0,Choice Properties,Kelly,SAND-644355,3995.0,3995 Hortensia St G6,San Diego,1987.0,False,Madruga,780.0,32.74886962,-117.19014605,SanDiego,2.0,650000.0,2025-05-27,Residential,Closed,2.0,Townhouse,San Diego,2.0,CA,2025-05-16,2025-05-27,92110
85 - Yorba Linda,2.0,False,False,Two,False,PacificWest,2.0,0.17,7405.0,7207.0,"Alta Realty Group CA, Inc.",Jeannie,paverjea,3931.0,3931 Prima Buca E,Yorba Linda,2011.0,False,Averill,3203.0,33.904809,-117.821474,PacificWest,4.0,4200.0,2025-05-30,ResidentialLease,Closed,2.0,Townhouse,Orange,3.0,CA,2025-05-29,2025-05-30,92886
699 - Not Defined,2.0,False,False,Two,False,Mrmls,2.0,0.0304,1325.0,1325.0,NONMEMBER MRML,General,NONMEMBER,108.0,108 Wild Horse 6,Rancho Santa Margarita,1987.0,False,NONMEMBER,1325.0,33.648315000000004,-117.584885,OrangeCounty,3.0,7000.0,2025-05-26,ResidentialLease,Closed,2.0,Townhouse,Orange,3.0,CA,2025-05-26,2025-05-26,92688
92054 - Oceanside,2.0,False,False,Two,False,Southland,2.0,0.1743,7593.0,7593.0,William Ryan Real Estate Broker,William,f150591035,205.0,205 Newport Pier Way,Oceanside,2017.0,False,Ryan,3307.0,33.21153,-117.341048,Southland,4.0,4500.0,2025-05-30,ResidentialLease,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-30,2025-05-30,92054
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,2.0,0.09,3920.0,3920.0,Exit Alliance Realty,Erin,SWWITTERI,977.0,977 Aster Street,Hemet,1986.0,False,Witten,1090.0,33.732276,-116.993414,SouthwestRiversideCounty,2.0,315000.0,2025-05-29,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-05-02,2025-05-29,92545
92128 - Rancho Bernardo,1.0,False,False,One,False,SouthwestRiversideCounty,0.0,0.17,7405.0,7207.0,Real Brokerage Technologies,Steven,SWVIDASTE,14918.0,14918 Avenida Venusto 136,San Diego,1988.0,False,Vidal,708.0,32.99024396,-117.06952303,SanDiego,1.0,501000.0,2025-05-21,Residential,Closed,1.0,Condominium,San Diego,1.0,CA,2025-04-26,2025-05-21,92128
RS - Rancho San Clemente,2.0,False,False,Two,False,OrangeCounty,2.0,0.17,7405.0,7207.0,Keller Williams Realty Irvine,Suzanne,skleesuz,632.0,632 Via Espiritu,San Clemente,1985.0,False,Klee,1831.0,33.446769,-117.602111,OrangeCounty,3.0,4800.0,2025-05-27,ResidentialLease,Closed,2.0,Condominium,Orange,3.0,CA,2025-05-26,2025-05-27,92672
LN - Lake Forest North,2.0,False,False,Two,False,OrangeCounty,2.0,0.0459,2000.0,2000.0,The Listers,Tamer,OCBATNTAM,21082.0,21082 Berry Glen,Lake Forest,1986.0,False,Batniji,1266.0,33.656046999999994,-117.670325,OrangeCounty,3.0,3900.0,2025-05-30,ResidentialLease,Closed,2.0,Townhouse,Orange,3.0,CA,2025-05-30,2025-05-30,92630
C2 - Southwest Costa Mesa,1.0,False,False,One,False,OrangeCounty,1.0,0.16,6970.0,6970.0,Seven Gables Real Estate,Kristina,hlighkri,1944.0,1944 Maple B,Costa Mesa,1953.0,False,Lightman,750.0,33.645231,-117.921658,OrangeCounty,1.0,3000.0,2025-05-28,ResidentialLease,Closed,3.0,Duplex,Orange,2.0,CA,2025-05-28,2025-05-28,92647
252 - Riverside,2.0,False,False,Two,False,Downey,3.0,0.17,7405.0,7405.0,ehomes,Wilfred,YOLGUWIL,5816.0,5816 El Palomino Drive,Riverside,1979.0,False,Olguin,1941.0,33.982508,-117.455001,Downey,3.0,650000.0,2025-05-28,Residential,Closed,3.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-26,2025-05-28,92509
78 - Anaheim East of Harbor,2.0,False,False,Two,False,PacificWest,3.0,0.1384,6030.0,6030.0,"Minh Tran, Broker",Minh,PMINHVT,109.0,109 S Billie Jo Circle,Anaheim,1974.0,False,Tran,2124.0,33.841506,-117.877921,PacificWest,3.0,4495.0,2025-05-30,ResidentialLease,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-29,2025-05-30,92806
GP - Great Park,2.0,False,False,Two,False,OrangeCounty,2.0,5.1977,226413.0,226413.0,Prime Real Estate and Mortgage,Christina,OCSAVECHR,117.0,117 Bravo,Irvine,2018.0,False,Savedra,1656.0,33.684055,-117.718367,OrangeCounty,3.0,4500.0,2025-05-30,ResidentialLease,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-05-30,2025-05-30,92618
699 - Not Defined,1.0,False,False,One,False,PacificWest,1.0,3.9781,173288.0,173288.0,Red Hot Properties,Shahriar,PWSHAETE,24087.0,24087 Vista Corona,Dana Point,1974.0,False,Etemad,844.0,33.475969,-117.705383,PacificWest,2.0,3300.0,2025-05-31,ResidentialLease,Closed,1.0,Condominium,Orange,2.0,CA,2025-05-31,2025-05-31,92629
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,1.0,0.2836,12354.0,12354.0,Christie's International Real Estate Sereno,Kelly,ML5073876,1591.0,1591 Minardi Avenue,San Jose,1955.0,False,Goni,1504.0,37.28504122,-121.89885936,Mlslistings,2.0,1780000.0,2025-05-15,Residential,Closed,1.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-05-25,2025-05-15,95125
Unknown,2.0,False,False,Two,False,Mlslistings,2.0,0.0711,3095.0,3095.0,eXp Realty of California Inc,Brendon,CCBE-MLL5087255,7459.0,7459 Starward Drive,Dublin,2007.0,False,Yim,1611.0,37.707884,-121.935461,BayEast,3.0,4300.0,2025-05-29,ResidentialLease,Closed,2.0,SingleFamilyResidence,Alameda,3.0,CA,2025-05-27,2025-05-29,94568
WHLL - Woodland Hills,2.0,False,False,Two,False,Southland,0.0,0.17,7405.0,7207.0,Equity Union,Inbal,sr207059438,5045.0,5045 Orrville,Woodland Hills,1976.0,False,Ben,1050.0,34.162364000000004,-118.644375,Southland,2.0,3200.0,2025-05-27,ResidentialLease,Closed,0.0,Townhouse,Los Angeles,2.0,CA,2025-05-27,2025-05-27,91367
VN - Van Nuys,1.0,False,False,One,False,Laguna,0.0,0.1722,7502.0,7502.0,Outside Area Listings,Outside,LOUTAREA,14342.0,14342 Kittridge Street,Van Nuys,1983.0,False,Area,2300.0,34.190386,-118.445856,Southland,3.0,695000.0,2025-05-22,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,6.0,CA,2025-05-22,2025-05-22,91405
R2 - Rancho Santa Margarita Central,1.0,False,False,One,False,OrangeCounty,1.0,0.0355,1546.0,1546.0,Binesh Realty,Nick,SBINENIC,41.0,41 Timbre,Rancho Santa Margarita,1993.0,False,Binesh,990.0,33.636863,-117.613126,OrangeCounty,2.0,3100.0,2025-05-30,ResidentialLease,Closed,2.0,Condominium,Orange,2.0,CA,2025-05-30,2025-05-30,92688
LNSEA - Sea Country,1.0,False,False,One,False,OrangeCounty,2.0,0.2748,11972.0,11972.0,Coldwell Banker Realty,Liana,snormlia,29492.0,29492 Via Valverde,Laguna Niguel,1966.0,False,Norman,1912.0,33.534146,-117.698004,OrangeCounty,2.0,1365000.0,2025-05-24,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-24,2025-05-24,92677
92107 - Ocean Beach,2.0,False,False,Two,False,SanDiego,1.0,0.17,7405.0,7207.0,Excel Managers,Luis,SAND-637877,4777.0,4777 Del Monte Ave,San Diego,1984.0,False,Yeme,1929.0,32.74172471,-117.2496194,SanDiego,3.0,6700.0,2025-05-28,ResidentialLease,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-28,2025-05-28,92107
92130 - Carmel Valley,2.0,False,False,Two,False,Mrmls,2.0,0.1149,5007.0,5007.0,None MRML,NONE,NONE,4394.0,4394 Mistral Place,San Diego,1987.0,False,NONE,1568.0,32.946682,-117.22354,NorthSanDiegoCounty,3.0,5000.0,2025-05-30,ResidentialLease,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-30,2025-05-30,92130
VLWC - Valencia West Creek,2.0,False,False,Two,False,Southland,2.0,4.1366,180189.0,180189.0,"Estate Realty Group, Inc.",Stephen,SR207090193,28635.0,28635 Pietro Drive,Valencia,2012.0,False,Portaro,2090.0,34.45892,-118.55733700000002,Southland,3.0,4300.0,2025-05-28,ResidentialLease,Closed,2.0,Condominium,Los Angeles,3.0,CA,2025-05-24,2025-05-28,91354
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,1.0,0.17,7405.0,7207.0,Coldwell Banker Realty,Gordon,ML489358,272.0,272 Tradewinds Court 4,San Jose,1970.0,False,Ferguson,798.0,37.25356828,-121.82517468,Mlslistings,1.0,460000.0,2025-05-22,Residential,Closed,1.0,Condominium,Santa Clara,2.0,CA,2025-05-24,2025-05-22,95123
C17 - Mid-Wilshire,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.3162,13775.0,13775.0,GAIA,A. Jessica,CLW-C133239,689.0,689 S Catalina Street 805,Los Angeles,1979.0,False,Shin,1083.0,34.060207,-118.295578,BeverlyHillsGreaterLa,2.0,2979.0,2025-05-28,ResidentialLease,Closed,2.0,Apartment,Los Angeles,2.0,CA,2025-05-28,2025-05-28,90005
C17 - Mid-Wilshire,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.3162,13775.0,13775.0,GAIA,A. Jessica,CLW-C133239,689.0,689 S Catalina Street 308,Los Angeles,1979.0,False,Shin,857.0,34.060207,-118.295578,BeverlyHillsGreaterLa,2.0,2587.0,2025-05-28,ResidentialLease,Closed,2.0,Apartment,Los Angeles,2.0,CA,2025-05-28,2025-05-28,90005
C17 - Mid-Wilshire,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.3162,13775.0,13775.0,GAIA,A. Jessica,CLW-C133239,689.0,689 S Catalina Street 802,Los Angeles,1979.0,False,Shin,1108.0,34.060207,-118.295578,BeverlyHillsGreaterLa,3.0,3451.0,2025-05-28,ResidentialLease,Closed,2.0,Apartment,Los Angeles,3.0,CA,2025-05-28,2025-05-28,90005
252 - Riverside,2.0,False,False,Two,False,OrangeCounty,2.0,0.1649,7181.0,7181.0,Keller Williams Realty Irvine,Yueming,oczhanyue,7753.0,7753 Citron Cir,Riverside,2025.0,False,Zhang,2389.0,34.008643,-117.31316499999998,OrangeCounty,3.0,4000.0,2025-05-26,ResidentialLease,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-24,2025-05-26,92507
92127 - Rancho Bernardo,2.0,False,False,Two,False,SanDiego,2.0,0.1933,8422.0,8422.0,Pacific Sotheby's Int'l Realty,Scott,SAND-626621,16102.0,16102 Cayenne Ridge Rd,San Diego,2004.0,False,Voak,3802.0,33.00569825,-117.1034645,SanDiego,5.0,2625000.0,2025-05-12,Residential,Closed,4.0,SingleFamilyResidence,San Diego,5.0,CA,2025-04-24,2025-05-12,92127
92067 - Rancho Santa Fe,1.0,False,False,One,False,SanDiego,2.0,1.0,43560.0,1.0,Pacific Sotheby's International Realty,Julie,SAND-657426,16315.0,16315 Avenida de los Olivos,Rancho Santa Fe,1990.0,False,Feld,4091.0,32.99474774,-117.19091341,SanDiego,5.0,4100000.0,2025-05-23,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-23,2025-05-23,92067
MP2 - Mariposa 2,2.0,False,False,Two,False,MariposaCounty,0.0,0.3126,13617.0,13617.0,EXP Realty of California Inc.,Julie,MPgerkenj,4967.0,4967 6th Street,Mariposa,1940.0,False,Gerken,1766.0,37.486288,-119.962821,MariposaCounty,2.0,490000.0,2025-05-23,Residential,Closed,0.0,SingleFamilyResidence,Mariposa,3.0,CA,2025-05-23,2025-05-23,95338
674 - Montebello,1.0,False,False,ThreeOrMore,False,Arcadia,2.0,0.9679,42161.0,42161.0,eXp Realty of California Inc,Jack,AR44128,1130.0,1130 Calle Flor,Montebello,2014.0,False,Ng,1380.0,34.009021000000004,-118.113029,Arcadia,3.0,610000.0,2025-05-21,Residential,Closed,2.0,Condominium,Los Angeles,3.0,CA,2025-04-10,2025-05-21,90640
OTO - Old Towne Orange,2.0,False,False,Two,False,Mrmls,0.0,10.345,450628.0,450628.0,None MRML,NONE,NONE,700.0,700 E Lake Drive 89,Orange,1979.0,False,NONE,980.0,33.777819,-117.847589,OrangeCounty,1.0,2750.0,2025-05-27,ResidentialLease,Closed,0.0,Condominium,Orange,2.0,CA,2025-05-27,2025-05-27,92866
SW - San Clemente Southwest,2.0,False,False,Two,False,OrangeCounty,3.0,0.1848,8050.0,8050.0,Talavera Real Estate,Christian,OCWACHCHR,252.0,252 Avenida Vista Del Oceano,San Clemente,1991.0,False,Wach,4728.0,33.396678,-117.598328,OrangeCounty,4.0,7150000.0,2025-05-23,Residential,Closed,6.0,SingleFamilyResidence,Orange,5.0,CA,2025-05-23,2025-05-23,92672
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.2152,9375.0,9375.0,U16818 Financial Services,Tracy,ML147967,10080.0,10080 Judy Avenue,Cupertino,2025.0,False,Hsu,3779.0,37.32173523,-122.00511112,Mlslistings,5.0,5550000.0,2025-05-23,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-05-23,2025-05-23,95014
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,1.0,0.17,7405.0,7207.0,The Property Network,Paul,ML153952,1840.0,1840 Southwest Expressway 4,San Jose,1973.0,False,Middione,950.0,37.30389382,-121.92431569,Mlslistings,1.0,2795.0,2025-05-30,ResidentialLease,Closed,1.0,Apartment,Santa Clara,2.0,CA,2025-05-28,2025-05-30,95126
92101 - San Diego Downtown,1.0,False,False,MultiSplit,False,SanDiego,1.0,0.17,7405.0,7207.0,Toogood Realty,Jeanmarie,SAND-682291,702.0,702 Ash St 904,San Diego,1927.0,False,Gallagher,1032.0,32.72028154,-117.15791488,SanDiego,2.0,630000.0,2025-05-23,Residential,Closed,2.0,Condominium,San Diego,2.0,CA,2025-04-12,2025-05-23,92101
NMP - North Moorpark,1.0,False,False,One,False,Conejo,3.0,0.23,10018.0,10018.0,eXp Realty of Greater Los Angeles Inc.,Hare,VCR-C159054355,6984.0,6984 Wildridge Court,Moorpark,2017.0,False,and Associates,2627.0,34.299935999999995,-118.886067,Conejo,4.0,1480000.0,2025-05-30,Residential,Closed,5.0,SingleFamilyResidence,Ventura,3.0,CA,2025-05-23,2025-05-30,93021
619 - El Monte,2.0,False,False,Two,False,WestSanGabrielValley,2.0,0.0338,1472.0,1472.0,SP Realty,STACEY,w76560,12101.0,12101 Ramona Boulevard,El Monte,1987.0,False,PHAN,1515.0,34.075856,-118.010589,WestSanGabrielValley,3.0,3300.0,2025-05-30,ResidentialLease,Closed,2.0,Townhouse,Los Angeles,3.0,CA,2025-05-30,2025-05-30,91732
92154 - Otay Mesa,1.0,False,False,ThreeOrMore,False,SanDiego,2.0,0.17,7405.0,7207.0,"LPT Realty,Inc",Kevin,SAND-686517,5503.0,5503 Sandcliff Ln 150,San Diego,2020.0,False,Silverstein,1310.0,32.57247437,-117.01995266,SanDiego,3.0,620000.0,2025-05-20,Residential,Closed,2.0,Condominium,San Diego,2.0,CA,2025-05-20,2025-05-20,92154
321 - Rancho Mirage,1.0,False,False,One,False,CaliforniaDesert,3.0,0.15,6534.0,6534.0,Equity Union,Ferretti,CDAR-d84369,23.0,23 Columbia Drive,Rancho Mirage,1975.0,False,Real Estate Group,2797.0,33.762153999999995,-116.41192,CaliforniaDesert,4.0,865000.0,2025-05-23,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-23,2025-05-23,92270
NBPK - Newbury Park,2.0,False,False,Two,False,WestSanGabrielValley,3.0,0.14,6098.0,6098.0,UNIVERSAL ELITE REALTY,ZHICHENG,WS82877,1639.0,1639 Fox Springs Circle,Newbury Park,1995.0,False,YAO,3185.0,34.194896,-118.91476000000002,Southland,3.0,1100000.0,2025-05-23,Residential,Closed,3.0,SingleFamilyResidence,Ventura,4.0,CA,2025-05-23,2025-05-23,91320
677 - Lincoln Hts,1.0,False,False,One,False,Malibu,0.0,0.0482,2098.0,2098.0,MAISONRE,Abigail,CLW-X65314,249.0,249 E ave 33,Los Angeles,1923.0,False,Dotson,667.0,34.084013,-118.210542,PasadenaFoothills,1.0,300000.0,2025-05-23,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,1.0,CA,2025-05-23,2025-05-23,90031
LN - Lake Forest North,2.0,False,False,Two,False,OrangeCounty,3.0,0.1377,6000.0,6000.0,Anvil Real Estate,Kaden,OCPARKKAD,26941.0,26941 Pembroke Lane,Lake Forest,1989.0,False,Parks,2814.0,33.658015,-117.659986,OrangeCounty,3.0,5500.0,2025-05-31,ResidentialLease,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-29,2025-05-31,92630
NHO - North Hollywood,1.0,False,False,One,False,BeverlyHillsGreaterLa,1.0,7.835,341292.0,341292.0,"Destination Home, Inc.",Scott,CLW-X89071,6638.0,6638 Clybourn Avenue 41,North Hollywood,1986.0,False,Parietti,930.0,34.191527,-118.362535,BeverlyHillsGreaterLa,2.0,3400.0,2025-05-29,ResidentialLease,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-05-29,2025-05-29,91606
681 - Chino,2.0,False,False,Two,False,TheInlandGateway,2.0,0.0002,9.0,9.0,Clockwork Property Management,Leah,IGDUCKLEA,8505.0,8505 Founders Grove Street,Chino,2016.0,False,Duckworth,1817.0,33.964524,-117.618581,TheInlandGateway,3.0,3200.0,2025-05-29,ResidentialLease,Closed,2.0,Condominium,San Bernardino,3.0,CA,2025-05-29,2025-05-29,91708
