BuyerAgentAOR,ViewYN,PoolPrivateYN,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,BuyerOfficeName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,MLSAreaMajor,CountyOrParish,MlsStatus,ParkingTotal,PropertySubType,LotSizeAcres,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,NewConstructionYN,GarageSpaces,PostalCode,LotSizeSquareFeet
NorthSanDiegoCounty,True,False,2025-03-21,2597500.0,33.15534,-117.322904,1740 Kirk Place,Residential,2124.0,Compass,SAND-646850,Lindsay,Dunlap,92008 - Carlsbad,San Diego,Closed,2.0,SingleFamilyResidence,0.2204,SanDiego,1972.0,1740.0,3.0,Carlsbad,3.0,2025-03-21,2025-02-18,CA,True,1.0,One,9600.0,False,2.0,92008,9600.0
BeverlyHillsGreaterLa,False,False,2025-03-19,1200000.0,34.154878000000004,-118.458191,4630 Saloma Avenue,Residential,1272.0,Rodeo Realty,F210008709,Ilona,Barsoomian,SO - Sherman Oaks,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1705,Southland,1925.0,4630.0,2.0,Sherman Oaks,2.0,2025-03-19,2025-02-27,CA,False,1.0,One,7425.0,False,2.0,91403,7425.0
WestSanGabrielValley,True,False,2025-03-25,1130000.0,34.017817,-117.990187,1227 Old Canyon Drive,Residential,2900.0,Pinnacle Real Estate Group,AR42600,Xiaomei,Situ,631 - Hacienda Heights,Los Angeles,Closed,0.0,SingleFamilyResidence,0.2289,Arcadia,1960.0,1227.0,6.0,Hacienda Heights,6.0,2025-03-25,2025-03-24,CA,True,1.0,One,9973.0,False,0.0,91745,9973.0
Delta,False,False,2025-03-25,600000.0,38.00812885,-122.29926473,221 Pinon Ave,Residential,1421.0,E3 Realty & Loans,BMLS-R02181309,Nicole,Cameron,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.1894,Delta,1961.0,221.0,2.0,Pinole,3.0,2025-03-25,2025-03-25,CA,True,1.0,One,8250.0,False,2.0,94564,8250.0
Mlslistings,False,False,2025-03-24,4200000.0,37.43003226,-122.20941345,2245 Tioga Drive,Residential,2480.0,Compass,ML5099352,Robert,Parish,699 - Not Defined,San Mateo,Closed,2.0,SingleFamilyResidence,0.3926,Mlslistings,1965.0,2245.0,3.0,Menlo Park,3.0,2025-03-24,2025-03-24,CA,True,1.0,Unknown,17100.0,False,2.0,94025,17100.0
CaliforniaDesert,False,True,2025-03-24,1975000.0,33.851889,-116.54013799999998,655 E Racquet Club,Residential,2822.0,Washington Financial Home,CDAR-D82205,Bruce,Lahey,331 - North End Palm Springs,Riverside,Closed,4.0,SingleFamilyResidence,0.29,CaliforniaDesert,1959.0,655.0,4.0,Palm Springs,5.0,2025-03-24,2025-03-24,CA,True,1.0,One,12632.0,False,0.0,92262,12632.0
Southland,True,True,2025-03-25,2600000.0,34.133917,-118.664299,3520 Malaga Court,Residential,3537.0,"Pinnacle Estate Properties, Inc.",f207012946,David,Watkins,CLB - Calabasas,Los Angeles,Closed,4.0,SingleFamilyResidence,0.2698,Southland,1988.0,3520.0,4.0,Calabasas,4.0,2025-03-25,2025-03-24,CA,True,2.0,Two,11751.0,False,4.0,91302,11751.0
Southland,True,True,2025-03-26,855000.0,34.470527000000004,-118.525615,22325 Mandarin Lane,Residential,2663.0,NextHome Real Estate Rockstars,F207094415,Cherrie,Brown,COPN - Copper Hill North,Los Angeles,Closed,3.0,SingleFamilyResidence,0.2145,Southland,1991.0,22325.0,3.0,Saugus,5.0,2025-03-26,2025-03-24,CA,True,2.0,Two,9344.0,False,3.0,91390,9344.0
ContraCosta,False,False,2025-03-24,2495000.0,37.92096756,-122.0242361,222 Clyde Dr,Residential,2294.0,Dudum Real Estate Group,CCBE-159527352,Dara,Buzzard,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.2955,ContraCosta,1969.0,222.0,2.0,Walnut Creek,4.0,2025-03-24,2025-03-03,CA,True,1.0,One,12870.0,False,2.0,94598,12870.0
Southland,True,True,2025-03-24,1960000.0,34.216805,-118.672169,23 Wrangler Lane,Residential,3271.0,Sotheby's International Realty,CLW-X44971,Allen,Roth,BC - Bell Canyon,Ventura,Closed,3.0,SingleFamilyResidence,1.4,BeverlyHillsGreaterLa,1979.0,23.0,4.0,Bell Canyon,4.0,2025-03-24,2025-03-24,CA,True,2.0,Two,60984.0,False,3.0,91307,60984.0
OrangeCounty,True,True,2025-03-24,8922500.0,33.629391,-117.753053,108 Panorama,Residential,5174.0,JC Pacific Corp,OCYANGXIA,Xiao,Yang,LGA - Laguna Altura,Orange,Closed,4.0,SingleFamilyResidence,0.3609,OrangeCounty,2017.0,108.0,6.0,Irvine,5.0,2025-03-24,2025-03-24,CA,True,2.0,Two,15719.0,False,4.0,92618,15719.0
NorthSanDiegoCounty,True,False,2025-03-27,980000.0,33.120955,-117.219295,1481 CAMINO LINDA Drive,Residential,1700.0,Agency West,125530,Amy,Ali,92078 - San Marcos,San Diego,Closed,2.0,SingleFamilyResidence,0.1042,NorthSanDiegoCounty,1987.0,1481.0,2.0,San Marcos,2.0,2025-03-27,2025-03-23,CA,True,1.0,One,4541.0,False,2.0,92078,4541.0
Mlslistings,False,False,2025-03-22,7318000.0,37.44149078,-122.14326794,650 Coleridge Avenue,Residential,3137.0,Coldwell Banker Realty,ML5099392,Susan,Sun,699 - Not Defined,Santa Clara,Closed,1.0,SingleFamilyResidence,0.1997,Mlslistings,2007.0,650.0,4.0,Palo Alto,5.0,2025-03-22,2025-03-22,CA,True,1.0,Unknown,8700.0,False,1.0,94301,8700.0
OrangeCounty,True,True,2025-03-21,3250000.0,33.772549,-117.76939,1832 Overview Circle,Residential,3946.0,Compass,U10136,Jody,Chapman,NTS - North Tustin,Orange,Closed,3.0,SingleFamilyResidence,0.5739,Newport,1980.0,1832.0,4.0,North Tustin,4.0,2025-03-21,2025-03-21,CA,True,2.0,Two,25000.0,False,3.0,92705,25000.0
Mlslistings,False,False,2025-03-21,5500000.0,37.55673047,-122.37182185,575 Craig Road,Residential,3500.0,Coldwell Banker Realty,ML155115,Jim,Arbeed,699 - Not Defined,San Mateo,Closed,2.0,SingleFamilyResidence,0.5337,Mlslistings,1950.0,575.0,3.0,Hillsborough,4.0,2025-03-21,2025-03-21,CA,True,1.0,Unknown,23250.0,False,2.0,94010,23250.0
BayEast,False,False,2025-03-21,3700000.0,37.84931321,-122.03866625,118 Romero Circle,Residential,3383.0,Compass,CCBE-159519848,Steve,Maurer,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.5207,ContraCosta,1963.0,118.0,4.0,Alamo,4.0,2025-03-21,2025-03-21,CA,True,1.0,One,22680.0,False,2.0,94507,22680.0
NorthSanDiegoCounty,True,True,2025-03-21,1400000.0,33.194201,-117.219229,830 Cypress Drive,Residential,2660.0,Compass,100382,Lindsey,Tanner,92084 - Vista,San Diego,Closed,2.0,SingleFamilyResidence,0.2542,NorthSanDiegoCounty,1973.0,830.0,4.0,Vista,4.0,2025-03-21,2025-02-17,CA,True,1.0,ThreeOrMore,11075.0,False,2.0,92084,11075.0
CaliforniaDesert,True,False,2025-03-26,245000.0,33.541213,-115.947534,98530 Surfside Avenue,Residential,1512.0,Berkshire Hathaway HomeServices California Properties,CDAR-D77002,Julia,Barajas,310 - Mecca/North Shore,Riverside,Closed,2.0,SingleFamilyResidence,0.19,CaliforniaDesert,1975.0,98530.0,2.0,Mecca,3.0,2025-03-26,2025-03-21,CA,False,1.0,One,8276.0,False,0.0,92254,8276.0
Mlslistings,False,False,2025-03-21,1900000.0,37.20745654,-121.87489079,6815 Rockview Court,Residential,2760.0,"David Gewargis, Broker",ML466910,David,Gewargis,699 - Not Defined,Santa Clara,Closed,2.0,SingleFamilyResidence,0.3095,Mlslistings,1976.0,6815.0,2.0,San Jose,4.0,2025-03-21,2025-03-21,CA,False,1.0,Unknown,13482.0,False,2.0,95120,13482.0
CaliforniaDesert,True,True,2025-03-21,2050000.0,33.630869,-116.266905,57587 Colonial,Residential,3013.0,Coldwell Banker Realty,CDAR-d85550,Anne-Vija,Nelson,313 - La Quinta South of HWY 111,Riverside,Closed,3.0,SingleFamilyResidence,0.24,CaliforniaDesert,1999.0,57587.0,5.0,La Quinta,4.0,2025-03-21,2025-03-21,CA,True,1.0,One,10454.0,False,3.0,92253,10454.0
ContraCosta,False,False,2025-03-21,3430000.0,37.8939397,-122.15112835,1036 Upper Happy Valley Rd,Residential,3725.0,Village Associates Real Estate,CCBE-159505387,Ann,Sharf,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.5,ContraCosta,2024.0,1036.0,5.0,Lafayette,5.0,2025-03-21,2025-03-21,CA,True,2.0,Two,21780.0,True,2.0,94549,21780.0
SanDiego,False,False,2025-03-17,2821500.0,33.0777636,-117.30381303,203 Stonesteps Way,Residential,2843.0,Compass,SAND-690166,Joshua,Meltzer,92024 - Encinitas,San Diego,Closed,4.0,SingleFamilyResidence,0.1667,SanDiego,2015.0,203.0,4.0,Encinitas,3.0,2025-03-17,2025-03-17,CA,False,2.0,Two,7132.0,False,2.0,92024,7260.0
NorthSanDiegoCounty,True,False,2025-03-20,1400000.0,33.153714,-117.146763,798 Settlers Court,Residential,3329.0,Coldwell Banker Realty,114178,Jodi,Ross,92069 - San Marcos,San Diego,Closed,3.0,SingleFamilyResidence,0.2715,NorthSanDiegoCounty,2003.0,798.0,4.0,San Marcos,5.0,2025-03-20,2025-01-31,CA,True,2.0,Two,11825.0,False,3.0,92069,11825.0
PacificSouthwest,False,True,2025-03-28,975000.0,32.807606,-117.00656399999998,6871 Mewall Drive,Residential,2133.0,None MRML,NONE,NONE,NONE,92119 - San Carlos,San Diego,Closed,2.0,SingleFamilyResidence,0.16,Mrmls,1971.0,6871.0,3.0,San Diego,5.0,2025-03-28,2025-03-21,CA,True,2.0,Two,0.16,False,2.0,92119,6969.6
BeverlyHillsGreaterLa,False,False,2025-03-21,1295000.0,33.989478000000005,-118.32782,5748 10th Avenue,Residential,1671.0,Compass,SR207062495,Lacy,Register,PHHT - Park Hills Heights,Los Angeles,Closed,5.0,SingleFamilyResidence,0.1723,Southland,1923.0,5748.0,3.0,Los Angeles,5.0,2025-03-21,2025-03-21,CA,True,1.0,One,7506.0,False,2.0,90043,7506.0
BeverlyHillsGreaterLa,False,True,2025-03-21,6955000.0,34.078659,-118.398543,523 N Maple Drive,Residential,3000.0,"Douglas Elliman of California, Inc.",CLW-C103629,Heather,Altman,C01 - Beverly Hills,Los Angeles,Closed,2.0,SingleFamilyResidence,0.2721,BeverlyHillsGreaterLa,1925.0,523.0,4.0,Beverly Hills,4.0,2025-03-21,2025-03-21,CA,True,1.0,One,11854.0,False,2.0,90210,11854.0
Newport,True,True,2025-03-20,9200000.0,33.608623,-117.882824,621 Malabar Drive,Residential,3871.0,Compass,NP41576,Michael,Shank,CS - Corona Del Mar - Spyglass,Orange,Closed,3.0,SingleFamilyResidence,0.2116,Newport,2017.0,621.0,5.0,Corona Del Mar,3.0,2025-03-20,2025-03-06,CA,True,1.0,One,9216.0,False,3.0,92625,9216.0
PasadenaFoothills,False,False,2025-03-21,1100000.0,34.104688,-117.71742,235 W 11th Street,Residential,1096.0,COMPASS,p16766,Megan,Ferrell,683 - Claremont,Los Angeles,Closed,0.0,SingleFamilyResidence,0.1653,PasadenaFoothills,1948.0,235.0,1.0,Claremont,2.0,2025-03-21,2025-03-21,CA,False,1.0,One,7200.0,False,0.0,91711,7200.0
PacificWest,False,False,2025-03-19,950000.0,33.74917,-117.847387,429 Eastside Avenue,Residential,1560.0,BHHS CA Properties,POLIVVIR,Virginia,Olivas,70 - Santa Ana North of First,Orange,Closed,0.0,SingleFamilyResidence,0.2913,PacificWest,1938.0,429.0,2.0,Santa Ana,2.0,2025-03-19,2025-03-19,CA,True,1.0,One,12688.0,False,0.0,92701,12688.0
Mlslistings,True,False,2025-03-21,925000.0,37.58758269,-122.45764632,602 Big Bend Drive,Residential,1420.0,Corcoran Icon Properties,ML307540,Greg,Grialou,699 - Not Defined,San Mateo,Closed,2.0,SingleFamilyResidence,0.2656,Mlslistings,1970.0,602.0,2.0,Pacifica,3.0,2025-03-21,2025-03-21,CA,True,1.0,Unknown,11568.0,False,2.0,94044,11568.0
Laguna,True,False,2025-03-21,7500000.0,33.49539,-117.727027,32131 Sea Island Drive,Residential,4100.0,Coldwell Banker Realty,SWESTGAR,Garrett,Weston,MB - Monarch Beach,Orange,Closed,3.0,SingleFamilyResidence,0.48,OrangeCounty,1977.0,32131.0,3.0,Dana Point,4.0,2025-03-21,2025-03-21,CA,True,1.0,One,20909.0,False,3.0,92629,20909.0
ContraCosta,False,False,2025-03-21,5600000.0,37.84194061,-121.95721332,2470 Caballo Ranchero Dr,Residential,4172.0,The Duggan Group,CCBE-159505482,Michael,Duggan,Unknown,Contra Costa,Closed,3.0,SingleFamilyResidence,1.331,ContraCosta,2002.0,2470.0,5.0,Diablo,5.0,2025-03-21,2025-03-21,CA,True,2.0,Two,57978.0,False,3.0,94528,57978.0
Oakland,False,False,2025-03-21,520000.0,37.94943561,-122.32475964,5500 Glenn Ave,Residential,1034.0,Non-member Office,BMLS-CR457741,Non,Member,Unknown,Contra Costa,Closed,1.0,SingleFamilyResidence,0.0918,Unknown,1942.0,5500.0,1.0,San Pablo,3.0,2025-03-21,2025-03-21,CA,False,1.0,One,4000.0,False,1.0,94806,4000.0
SanDiego,False,False,2025-03-18,3640000.0,32.7570878,-117.17256670000002,4376 Hawk St,Residential,3436.0,Compass,SAND-630179,Prem,Advani,92103 - Mission Hills,San Diego,Closed,4.0,SingleFamilyResidence,0.1837,SanDiego,2025.0,4376.0,4.0,San Diego,5.0,2025-03-18,2025-03-18,CA,False,2.0,Two,8000.0,True,2.0,92103,8000.0
PacificWest,False,False,2025-03-21,750000.0,33.844935,-118.060899,20340 Winkler Avenue,Residential,1008.0,Sand and Sea Real Estate,PWHUGHDAN,Dana,Hughes,23 - Lakewood Park,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1627,PacificWest,1963.0,20340.0,1.0,Lakewood,3.0,2025-03-21,2025-03-01,CA,False,1.0,One,7086.0,False,2.0,90715,7086.0
OrangeCounty,True,False,2025-03-21,1500000.0,33.530794,-117.756882,1744 Del Mar Avenue,Residential,1278.0,"EHM Real Estate, Inc.",OCKESSDAL,Dallas,Kessman,LV - Laguna Village,Orange,Closed,2.0,SingleFamilyResidence,0.0564,OrangeCounty,1971.0,1744.0,2.0,Laguna Beach,2.0,2025-03-21,2025-03-21,CA,False,1.0,One,2458.0,False,2.0,92651,2458.0
Southland,True,True,2025-03-22,3777777.0,34.147986,-118.401579,4242 Shadyglade Avenue,Residential,3937.0,Compass,CLW-X67239,Craig,Strong,STUD - Studio City,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1493,OutOfAreaBoard,2024.0,4242.0,6.0,Studio City,5.0,2025-03-22,2025-03-21,CA,True,2.0,Two,6502.0,True,2.0,91604,6502.0
NorthSanLuisObispo,True,True,2025-03-20,1900000.0,35.559303,-120.730846,1685 Shiloh Place,Residential,3478.0,BHGRE HAVEN PROPERTIES,SP01947608,April,Dean,TTON - Templeton,San Luis Obispo,Closed,5.0,SingleFamilyResidence,1.0,SanLuisObispoCoastal,2002.0,1685.0,3.0,Templeton,4.0,2025-03-20,2025-02-26,CA,True,1.0,One,43560.0,False,5.0,93465,43560.0
CitrusValley,True,False,2025-03-26,635000.0,34.115821999999994,-117.1872,7562 Webster Street,Residential,1699.0,Nu Block Realty Group,CV41939,Katlyn,Lamb,276 - Highland,San Bernardino,Closed,2.0,SingleFamilyResidence,0.1896,CitrusValley,1990.0,7562.0,2.0,Highland,4.0,2025-03-26,2025-03-21,CA,True,1.0,One,8260.0,False,2.0,92346,8260.0
TriCounties,False,False,2025-03-25,830000.0,34.006459,-117.888236,2637 E Fenmead Street,Residential,1268.0,Champions Real Estate,Hgaytang,Angelica,Ruedas,669 - West Covina,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1483,TriCounties,1970.0,2637.0,2.0,West Covina,3.0,2025-03-25,2025-03-24,CA,False,1.0,One,6461.0,False,2.0,91792,6461.0
PasadenaFoothills,False,False,2025-03-21,600000.0,34.070468,-118.208034,3127 Baldwin Street,Residential,999.0,Compass,CLW-C135013,Vinh,Tran,677 - Lincoln Hts,Los Angeles,Closed,0.0,SingleFamilyResidence,0.1135,BeverlyHillsGreaterLa,1902.0,3127.0,2.0,Los Angeles,3.0,2025-03-21,2025-03-20,CA,True,1.0,One,4945.0,False,0.0,90031,4945.0
ContraCosta,False,False,2025-03-20,2290000.0,37.79780206,-121.97276414,31 Saint Joan Ct,Residential,2431.0,The Agency,CCBE-159517445,Jason,Bleier,Unknown,Contra Costa,Closed,3.0,SingleFamilyResidence,0.2181,ContraCosta,1971.0,31.0,3.0,Danville,5.0,2025-03-20,2025-03-20,CA,True,2.0,Two,9500.0,False,3.0,94526,9500.0
OrangeCounty,True,True,2025-03-18,1340000.0,33.431668,-117.605072,408 Avenida Presidio,Residential,1597.0,Keller Williams OC Coastal Realty,SCARRST2,Steven,Carrico,SC - San Clemente Central,Orange,Closed,2.0,SingleFamilyResidence,0.3096,OrangeCounty,1963.0,408.0,2.0,San Clemente,4.0,2025-03-18,2025-03-06,CA,True,1.0,One,13485.0,False,2.0,92672,13485.0
Southland,False,True,2025-03-20,2675000.0,34.158213,-118.433729,4819 Matilija Avenue,Residential,3203.0,The Agency,CLW-C133350,Jordan,Ginsburg,SO - Sherman Oaks,Los Angeles,Closed,2.0,SingleFamilyResidence,0.2085,OutOfAreaBoard,1948.0,4819.0,3.0,Sherman Oaks,3.0,2025-03-20,2025-03-20,CA,True,1.0,One,9082.0,False,2.0,91423,9082.0
Newport,False,False,2025-03-20,2525000.0,33.62413,-117.901985,1206 Blue Gum Lane,Residential,2551.0,Coldwell Banker Realty,NP41884,Zach,Bateman,699 - Not Defined,Orange,Closed,2.0,SingleFamilyResidence,0.1515,Newport,1979.0,1206.0,3.0,Newport Beach,3.0,2025-03-20,2025-03-19,CA,True,1.0,One,6600.0,False,2.0,92660,6600.0
BeverlyHillsGreaterLa,True,False,2025-03-20,2995000.0,33.980632,-118.400973,6632 Kentwood Bluffs Drive,Residential,2521.0,Compass,CLW-X56531,Stephanie,Younger,C29 - Westchester,Los Angeles,Closed,0.0,SingleFamilyResidence,0.1705,OutOfAreaBoard,1993.0,6632.0,4.0,Los Angeles,3.0,2025-03-20,2025-03-19,CA,True,2.0,Two,7425.0,False,2.0,90045,7425.0
CitrusValley,True,False,2025-03-20,730000.0,34.077055,-117.170126,1565 Joanne Street,Residential,1759.0,Nu Block Realty Group,CV33217,Michael,Ngo,268 - Redlands,San Bernardino,Closed,2.0,SingleFamilyResidence,0.1745,CitrusValley,1984.0,1565.0,3.0,Redlands,4.0,2025-03-20,2025-03-19,CA,True,2.0,Two,7600.0,False,2.0,92374,7600.0
OrangeCounty,True,False,2025-03-20,3965000.0,33.505752,-117.743783,31532 Valido Road,Residential,3430.0,Livel Real Estate,LLOCKJIL,Jill,Lockhart,SL - South Laguna,Orange,Closed,2.0,SingleFamilyResidence,0.1671,Laguna,1979.0,31532.0,5.0,Laguna Beach,4.0,2025-03-20,2025-02-26,CA,True,2.0,Two,7280.0,False,2.0,92651,7280.0
VenturaCoastal,True,False,2025-03-14,1710000.0,34.178784,-119.222562,2230 Monaco Drive,Residential,1987.0,Keller Williams West Ventura County,v211506042,Arlene,Beckwith,VC32 - Oxnard - Port Hueneme Beaches,Ventura,Closed,2.0,SingleFamilyResidence,0.1,VenturaCoastal,1973.0,2230.0,3.0,Oxnard,3.0,2025-03-14,2025-02-09,CA,True,2.0,Two,4356.0,False,2.0,93035,4356.0
InlandValleys,False,False,2025-03-28,619000.0,33.942598,-117.429066,4336 Eileen Street,Residential,1222.0,Berkshire Hathaway HSCP,SBMARTARY,Ary,Martinez Arevalo,252 - Riverside,Riverside,Closed,2.0,SingleFamilyResidence,0.18,SouthBay,1953.0,4336.0,2.0,Riverside,4.0,2025-03-28,2025-03-20,CA,False,1.0,One,7841.0,False,2.0,92504,7841.0
PacificWest,False,False,2025-03-31,820000.0,33.812643,-118.020115,6466 Cecilia Circle,Residential,1032.0,The Boutique Real Estate Group,PWDGHEMA,Asem,Dghem,82 - Buena Park,Orange,Closed,2.0,SingleFamilyResidence,0.1377,PacificWest,1958.0,6466.0,2.0,Buena Park,3.0,2025-03-31,2025-03-20,CA,False,1.0,One,6000.0,False,2.0,90620,6000.0
BeverlyHillsGreaterLa,True,False,2025-03-19,5149000.0,34.006654,-118.439933,3600 Frances Avenue,Residential,4272.0,Non-Participant Office,CLW-X99999,Subscriber,Non,C13 - Palms - Mar Vista,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1725,Claw,1948.0,3600.0,7.0,Los Angeles,5.0,2025-03-19,2025-02-03,CA,True,2.0,Two,7516.0,False,2.0,90066,7516.0
PacificWest,False,False,2025-03-20,655000.0,33.836972,-117.849078,2870 N Cottonwood Street 3,Residential,1563.0,Keller Williams Realty,PFENLORI,Lori,Fenn,699 - Not Defined,Orange,Closed,2.0,SingleFamilyResidence,0.039,PacificWest,1973.0,2870.0,3.0,Orange,4.0,2025-03-20,2025-02-14,CA,False,2.0,Two,1700.0,False,2.0,92865,1700.0
CitrusValley,True,False,2025-03-20,665000.0,34.0081,-117.881647,19215 E Northam Street,Residential,1092.0,First Team Real Estate,CV45870,Fredy,Pardo,669 - West Covina,Los Angeles,Closed,4.0,SingleFamilyResidence,0.1368,CitrusValley,1971.0,19215.0,2.0,West Covina,3.0,2025-03-20,2025-03-19,CA,True,1.0,One,5960.0,False,2.0,91792,5960.0
Mlslistings,False,False,2025-03-20,2600000.0,37.52533392,-122.30851739,3939 Kingridge Drive,Residential,2470.0,Sequoia Real Estate,ML5077385,Fadi,Shamieh,699 - Not Defined,San Mateo,Closed,3.0,SingleFamilyResidence,0.5132,Mlslistings,1959.0,3939.0,3.0,San Mateo,5.0,2025-03-20,2025-03-20,CA,False,1.0,Unknown,22355.0,False,3.0,94403,22355.0
NorthSanDiegoCounty,True,False,2025-03-17,6350000.0,32.857755,-117.251369,8332 Calle Del Cielo,Residential,2807.0,SunTrust Homes,110821,Steven,Sakofsky,92037 - La Jolla,San Diego,Closed,3.0,SingleFamilyResidence,0.4434,NorthSanDiegoCounty,1977.0,8332.0,3.0,La Jolla,3.0,2025-03-17,2025-03-05,CA,True,1.0,One,19314.0,False,3.0,92037,19314.0
Mlslistings,False,False,2025-03-28,2498000.0,37.20108920000001,-121.83207273,7152 Cahen Drive,Residential,2311.0,Redfin,ML5077933,Mimi,Trieu,699 - Not Defined,Santa Clara,Closed,3.0,SingleFamilyResidence,0.1838,Mlslistings,1985.0,7152.0,4.0,San Jose,4.0,2025-03-28,2025-03-23,CA,True,1.0,Unknown,8008.0,False,3.0,95120,8008.0
BeverlyHillsGreaterLa,False,False,2025-03-19,1079999.0,34.037295,-118.355124,2230 S Cloverdale Avenue,Residential,992.0,Moon Realty,AR44708,Alex,Lee,C16 - Mid Los Angeles,Los Angeles,Closed,6.0,SingleFamilyResidence,0.1157,Arcadia,1948.0,2230.0,2.0,Los Angeles,2.0,2025-03-19,2025-03-04,CA,False,1.0,One,5041.0,False,2.0,90016,5041.0
Mlslistings,False,False,2025-03-19,6500000.0,37.35817012,-122.07520427,1390 Miravalle Avenue,Residential,3604.0,Coldwell Banker Realty,ML5074326,Daniel,Xi,699 - Not Defined,Santa Clara,Closed,2.0,SingleFamilyResidence,0.3085,Mlslistings,2024.0,1390.0,6.0,Los Altos,5.0,2025-03-19,2025-03-19,CA,True,1.0,Unknown,13440.0,False,2.0,94024,13440.0
Mlslistings,False,False,2025-03-18,3100000.0,37.43251776,-122.11184253,3428 Greer Road,Residential,1825.0,Modern Homes Realty,ML5102667,Greg,Goumas,699 - Not Defined,Santa Clara,Closed,2.0,SingleFamilyResidence,0.1722,Mlslistings,1957.0,3428.0,2.0,Palo Alto,4.0,2025-03-18,2025-03-19,CA,True,1.0,Unknown,7500.0,False,2.0,94303,7500.0
Mlslistings,True,False,2025-03-17,2400000.0,37.13402738,-121.67719181,975 Llagas Road,Residential,1957.0,Compass,ML5088817,Jessica,Vergano,699 - Not Defined,Santa Clara,Closed,3.0,SingleFamilyResidence,2.86,Mlslistings,1920.0,975.0,2.0,Morgan Hill,3.0,2025-03-17,2025-03-19,CA,True,1.0,Unknown,124581.0,False,3.0,95037,124581.0
Mlslistings,False,False,2025-03-19,1500000.0,37.27226504,-121.9429385,364 Curtner Avenue,Residential,1242.0,Unknown,ML3295007,Dylan,Masella,699 - Not Defined,Santa Clara,Closed,2.0,SingleFamilyResidence,0.191,Unknown,1947.0,364.0,1.0,Campbell,3.0,2025-03-19,2025-03-19,CA,False,1.0,Unknown,8320.0,False,2.0,95008,8320.0
Downey,False,False,2025-03-25,500000.0,33.90593,-118.150197,13661 Earnshaw Avenue,Residential,998.0,"J A T S Enterprises, Inc.",DWSALJEA,Jeanet,Salazar,"D4 - Southeast Downey, S of Firestone, E of Downey",Los Angeles,Closed,0.0,SingleFamilyResidence,0.0877,Downey,1955.0,13661.0,1.0,Downey,2.0,2025-03-25,2025-03-18,CA,False,1.0,One,3819.0,False,0.0,90242,3819.0
Mlslistings,False,False,2025-03-17,2810000.0,33.06262943,-117.27160244,817 Lynwood Drive,Residential,4434.0,Keller Williams Thrive,ML5092359,Kenneth,Lutz,Unknown,San Diego,Closed,3.0,SingleFamilyResidence,0.2067,Mlslistings,2004.0,817.0,4.0,Encinitas,4.0,2025-03-17,2025-03-19,CA,True,1.0,Unknown,9004.0,False,3.0,92024,9004.0
OrangeCounty,False,False,2025-03-28,932000.0,33.6494,-117.65484,27294 Las Nieves,Residential,1472.0,Legacy 15 Real Estate Brokers,OCCIRIDIA,Diane,Cirignani,MN - Mission Viejo North,Orange,Closed,4.0,SingleFamilyResidence,0.1174,OrangeCounty,1976.0,27294.0,2.0,Mission Viejo,3.0,2025-03-28,2025-03-21,CA,True,1.0,One,5113.0,False,2.0,92691,5113.0
PacificWest,True,False,2025-03-18,565000.0,33.830459000000005,-118.078489,21731 Seine Avenue,Residential,768.0,None MRML,NONE,NONE,NONE,54 - Hawaiian Gardens,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1248,Mrmls,1954.0,21731.0,1.0,Hawaiian Gardens,2.0,2025-03-18,2025-02-20,CA,False,1.0,One,5437.0,False,2.0,90716,5437.0
