MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
684 - La Verne,1.0,False,False,One,False,CitrusValley,2.0,0.1703,7417.0,7417.0,RE/MAX MASTERS REALTY,Nicholas,c23285,6785.0,6785 Blue Heron Place,La Verne,1989.0,False,Abbadessa,1605.0,34.139759000000005,-117.749405,CitrusValley,2.0,980000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-08-21,2025-08-21,91750
269 - Yucaipa/Calimesa/Oak Glen,1.0,False,False,One,False,TheInlandGateway,3.0,0.4593,20005.0,20005.0,KELLER WILLIAMS BIG BEAR,Hailey,EVMASTHAI,35889.0,35889 Wildwood Crest Drive,Yucaipa,2025.0,False,Masterson,3417.0,34.014569,-117.021873,InlandValleys,3.0,1135850.0,2025-08-29,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-08-25,2025-08-29,92399
SMIA - Santa Maria,1.0,False,False,One,False,Mrmls,2.0,0.15,6534.0,6534.0,NONMEMBER MRML,General,nonmember,1215.0,1215 N School Street,Santa Maria,1960.0,False,NONMEMBER,1326.0,34.964146,-120.430542,PismoCoast,2.0,442189.0,2025-08-29,Residential,Closed,2.0,SingleFamilyResidence,Santa Barbara,3.0,CA,2025-08-25,2025-08-29,93454
SYL - Sylmar,1.0,False,False,One,False,Southland,0.0,0.1696,7389.0,7389.0,Realty One Group Success,Daniel,SR207061028,14043.0,14043 Aztec Street,Sylmar,1954.0,False,Keenan,702.0,34.30138400000001,-118.439257,Southland,1.0,750000.0,2025-08-22,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-07-14,2025-08-22,91342
SRCAR - Southwest Riverside County,1.0,False,False,One,False,PacificWest,2.0,2.5,108900.0,108900.0,Elevate Real Estate Agency,Salvador,PWPERESAL,32767.0,32767 Stoneman Street,Lake Elsinore,1975.0,False,Perez,1440.0,33.627948,-117.318812,TriCounties,2.0,505000.0,2025-08-20,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-07-26,2025-08-20,92530
92037 - La Jolla,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,0.454,19775.0,19775.0,Compass,Brett,109687,8067.0,8067 Calle Del Cielo,La Jolla,1969.0,False,Dickinson,2716.0,32.85339649,-117.24901866,SanDiego,4.0,8200000.0,2025-08-21,Residential,Closed,6.0,SingleFamilyResidence,San Diego,4.0,CA,2025-08-20,2025-08-21,92037
92024 - Encinitas,2.0,False,False,Two,False,NorthSanDiegoCounty,2.0,0.37,16117.2,0.37,Compass,Neda,121923,1936.0,1936 Circle Park Lane,Encinitas,1981.0,False,Nourani,1968.0,33.056166,-117.246032,NorthSanDiegoCounty,3.0,1649900.0,2025-08-25,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-07-24,2025-08-25,92024
C09 - Beverlywood Vicinity,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.2194,9557.0,9557.0,Nourmand & Associates-BH,Candice,CLW-C103669,9600.0,9600 Beverlywood Street,Los Angeles,1964.0,False,Hakimfar,2926.0,34.039887,-118.395697,BeverlyHillsGreaterLa,4.0,2830000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-08-21,2025-08-21,90034
152 - N Redondo Bch/Villas South,1.0,False,False,One,False,PalosVerdesPeninsula,2.0,0.1722,7501.0,7501.0,Merit Real Estate,Amir,VAMIRAMI,2223.0,2223 Harriman Lane,Redondo Beach,1951.0,False,Amiri,1660.0,33.86736,-118.370745,PalosVerdesPeninsula,1.0,1620000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-08-21,2025-08-21,90278
Unknown,1.0,False,False,One,False,BayEast,2.0,0.1331,5800.0,5800.0,Excel Realty,Trevor,CCBE-159533896BE,35172.0,35172 Lancero St,Fremont,1965.0,False,Doster,1399.0,37.56619636,-122.03326993,BayEast,2.0,1380000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-07-26,2025-08-21,94536
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.11,4791.0,4791.0,Unknown,Hong,ML1501184,20337.0,20337 Via San Marino,Cupertino,1995.0,False,Ju Dong,2356.0,37.33498604,-122.02982186,Mlslistings,3.0,2666000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-08-21,2025-08-21,95014
655 - San Marino,1.0,False,False,One,False,PasadenaFoothills,3.0,0.1964,8555.0,8555.0,Keller Williams Realty,Brian,p15292,2420.0,2420 Coniston Place,San Marino,1925.0,False,Parsons,1607.0,34.124759000000005,-118.103698,PasadenaFoothills,2.0,2300000.0,2025-08-21,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-08-21,2025-08-21,91108
617 - Duarte,1.0,False,False,One,False,CitrusValley,2.0,0.1638,7134.0,7134.0,FIRST CHOICE REALTY SOLUTIONS,Paul,C32094,1966.0,1966 Park Rose Avenue,Duarte,1958.0,False,Grino,1114.0,34.127124,-117.985897,TheInlandGateway,2.0,625000.0,2025-08-29,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-08-23,2025-08-29,91010
M3 - La Mirada,1.0,False,False,One,False,PacificWest,1.0,0.1304,5681.0,5681.0,Major League Properties,Jason,PWVALJAS,13103.0,13103 Duffield,La Mirada,1953.0,False,Vallejo,1112.0,33.911853,-118.036831,PacificWest,2.0,675000.0,2025-08-06,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-07-02,2025-08-06,90638
91977 - Spring Valley,1.0,False,False,One,False,OrangeCounty,2.0,0.19,8276.0,8276.0,TMP Properties,Marion,OCGARRMAR,9421.0,9421 Avenida Acero,Spring Valley,1977.0,False,Garrett,1489.0,32.702652,-116.996506,OrangeCounty,2.0,630000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-07-29,2025-08-15,91977
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.2824,12300.0,12300.0,Realty One Group Infinity,Babek,ML5096216,11101.0,11101 S Stelling Road,Cupertino,1949.0,False,Sandhar,1686.0,37.30688316,-122.04170724,Mlslistings,2.0,3200000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-08-21,2025-08-21,95014
"RO - Compton S of Rosecrans, E of Alameda",1.0,False,False,One,False,Mrmls,2.0,0.1687,7348.0,7348.0,NONMEMBER MRML,General,NONMEMBER,300.0,300 S Burris Ave,Compton,1938.0,False,NONMEMBER,1701.0,33.894042,-118.211087,SouthBay,3.0,780000.0,2025-08-12,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-11,2025-08-12,90221
143 - Manhattan Bch Tree,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.1053,4588.0,4588.0,The Beverly Hills Estates,Stephen,CLW-C130673,3412.0,3412 N Poinsettia Avenue,Manhattan Beach,1951.0,False,Sweeney,1838.0,33.8999,-118.400523,PalosVerdesPeninsula,2.0,2350000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-08-19,2025-08-19,90266
143 - Manhattan Bch Tree,2.0,False,False,Two,False,SouthBay,2.0,0.1146,4993.0,4993.0,Vista Sotheby’s International Realty,Steven,smullste,587.0,587 26th Street,Manhattan Beach,2000.0,False,Mullins,3590.0,33.895665,-118.410314,SouthBay,3.0,4350000.0,2025-08-22,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-08-20,2025-08-22,90266
91935 - Jamul,1.0,False,False,"Two,One",False,SanDiego,2.0,0.1676,7298.0,7153.5,Three Coins Realty,Sandy,SAND-617022,3135.0,3135 Beaver Hollow Rd,Jamul,1982.0,False,Biondo,1920.0,32.73640079,-116.81725273,SanDiego,2.0,870000.0,2025-08-19,Residential,Closed,8.0,SingleFamilyResidence,San Diego,4.0,CA,2025-07-10,2025-08-19,91935
92108 - Mission Valley,1.0,False,False,One,False,SanDiego,2.0,0.0323,1408.0,1408.0,"eXp Realty of Southern California, Inc.",Eric,SAND-603129,4338.0,4338 Caminito Pintoresco,San Diego,1977.0,False,Matz,1348.0,32.774108,-117.101966,PacificSouthwest,3.0,950000.0,2025-08-20,Residential,Closed,4.0,SingleFamilyResidence,San Diego,2.0,CA,2025-08-20,2025-08-20,92108
92067 - Rancho Santa Fe,1.0,False,False,One,False,SanDiego,2.0,1.07,46609.2,1.07,Barry Estates,Jason,SAND-706172,6048.0,6048 La Granada,Rancho Santa Fe,1959.0,False,Barry,5649.0,33.022132,-117.203664,NorthSanDiegoCounty,5.0,5995000.0,2025-08-13,Residential,Closed,2.0,SingleFamilyResidence,San Diego,5.0,CA,2025-08-13,2025-08-13,92067
92007 - Cardiff By The Sea,2.0,False,False,Two,False,NorthSanDiegoCounty,2.0,0.1148,5000.0,5000.0,Pacific Sotheby's Int'l Realty,Jana,110561,2058.0,2058 Edinburg Avenue,Cardiff By The Sea,1953.0,False,Greene,1853.0,33.023956,-117.278446,NorthSanDiegoCounty,2.0,4500000.0,2025-08-18,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-07-01,2025-08-18,92007
C5 - East Costa Mesa,1.0,False,False,One,False,Conejo,2.0,0.1753,7638.0,7638.0,Equity Union,Linda Marie,VCR-C159091273,2283.0,2283 Redlands Drive,Newport Beach,1960.0,False,Archie,1606.0,33.64809,-117.897469,Conejo,2.0,1850000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-08-11,2025-08-18,92660
336 - Cathedral City South,1.0,False,False,One,False,CaliforniaDesert,2.0,0.09,3920.0,3920.0,Equity Union,Joshua,CDAR-d85889,69415.0,69415 Avenida De Las Montana N,Cathedral City,1984.0,False,Russell,1220.0,33.786509,-116.450485,CaliforniaDesert,2.0,460000.0,2025-08-28,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-08-20,2025-08-28,92234
NV - East Bluff - Harbor View,2.0,False,False,Two,False,Newport,2.0,0.1367,5956.0,5956.0,Christie's International R.E. Southern California,Mary,U40831,3.0,3 Sawgrass Drive,Newport Beach,1999.0,False,Golding,3091.0,33.634914,-117.870956,OrangeCounty,4.0,4395000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-07-25,2025-08-18,92660
92116 - Normal Heights,1.0,False,False,One,False,SanDiego,0.0,0.0919,4004.0,4004.0,Keller Williams La Jolla,Kristyna,SAND-695659,4209.0,4209 Madison Ave,San Diego,1926.0,False,Lukacova,1315.0,32.76061375,-117.10440271,SanDiego,3.0,1375000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-08-19,2025-08-19,92116
SPL - Santa Paula,1.0,False,False,One,False,Conejo,2.0,0.12,5227.0,5227.0,Keller Williams Westlake Village,Carmela,VCR-C159052318,481.0,481 Eureka Drive,Santa Paula,2020.0,False,Achiche,1950.0,34.367839000000004,-119.039276,Conejo,2.0,750000.0,2025-08-27,Residential,Closed,2.0,SingleFamilyResidence,Ventura,3.0,CA,2025-08-22,2025-08-27,93060
Unknown,1.0,False,False,One,False,Unknown,2.0,0.1742,7590.0,7590.0,Real Brokerage,Ding,CCBE-MET5007243,2619.0,2619 Catalina Dr,Davis,1975.0,False,Lu,2122.0,38.56615676,-121.75414170000002,ContraCosta,3.0,872347.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,Yolo,4.0,CA,2025-08-19,2025-08-19,95616
STEV - Stevenson Ranch,1.0,False,False,One,False,Southland,2.0,0.1183,5154.0,5154.0,Prime Real Estate,Bri,F207099178,25740.0,25740 Barnett Lane,Stevenson Ranch,1997.0,False,King,1979.0,34.389072,-118.591649,Southland,2.0,848000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-08-18,2025-08-18,91381
321 - Rancho Mirage,1.0,False,False,One,False,CaliforniaDesert,3.0,0.27,11761.0,11761.0,Royale Real Estate,Gabriel,CDAR-D29920,307.0,307 Loch Lomond Road,Rancho Mirage,2003.0,False,Franco,2886.0,33.808455,-116.437445,CaliforniaDesert,4.0,1495000.0,2025-08-19,Residential,Closed,5.0,SingleFamilyResidence,Riverside,3.0,CA,2025-08-19,2025-08-19,92270
VC28 - Wells Rd. East to City Limit,1.0,False,False,One,False,VenturaCoastal,2.0,0.12,5227.0,5227.0,RE/MAX Gold Coast REALTORS,Patrick,v150576890,930.0,930 Jasper Avenue,Ventura,1985.0,False,Fossati,1274.0,34.276394,-119.167717,VenturaCoastal,2.0,785000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Ventura,2.0,CA,2025-08-15,2025-08-18,93004
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1522,6630.0,6630.0,Coldwell Banker Realty,Jennifer,ML498314,3102.0,3102 Flowers Lane,Palo Alto,1958.0,False,Liu,1657.0,37.42947572,-122.12446798,Mlslistings,2.0,2927500.0,2025-08-29,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-08-27,2025-08-29,94306
C09 - Beverlywood Vicinity,2.0,False,False,Two,False,OutOfAreaBoard,2.0,0.1539,6704.0,6704.0,Power Brokers,Marc 'Meir',CLW-C119391,1763.0,1763 S Wooster Street,Los Angeles,2017.0,False,Nemetsky,3423.0,34.046867,-118.384228,Claw,5.0,2960000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-04,2025-08-19,90035
92040 - Lakeside,1.0,False,False,One,False,PacificSouthwest,3.0,0.171,7447.0,7447.0,Keller Williams Realty,Gregg,231138,13750.0,13750 CHOISSER LN,Lakeside,1978.0,False,Phillipson,1648.0,32.856755,-116.896659,PacificSouthwest,2.0,800000.0,2025-08-19,Residential,Closed,6.0,SingleFamilyResidence,San Diego,3.0,CA,2025-08-19,2025-08-19,92040
Unknown,1.0,False,False,One,False,Oakland,2.0,0.0961,4186.0,4186.0,Compass,Shalaya,BMLS-R01444963,1586.0,1586 Matthew Dr,Fairfield,1985.0,False,Shipman,1196.0,38.25942921,-122.01838774,Oakland,2.0,510000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,Solano,3.0,CA,2025-08-19,2025-08-19,94533
Unknown,2.0,False,False,Two,False,Oakland,2.0,0.1917,8350.0,8350.0,District Homes,Rebecca,BMLS-R01743511,729.0,729 Spruce St,Berkeley,1930.0,False,Nemeth,2458.0,37.89716857,-122.26912506,Oakland,2.0,1600000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-08-18,2025-08-18,94707
Unknown,1.0,False,False,One,False,Oakland,0.0,0.2238,9750.0,9750.0,Twin Oaks Real Estate Inc.,Michael,BMLS-R01863221,1434.0,1434 Taylor Road,Bethel Island,1960.0,False,Bardales,474.0,38.03142085,-121.66928704,Oakland,1.0,390000.0,2025-08-21,Residential,Closed,0.0,SingleFamilyResidence,Contra Costa,1.0,CA,2025-08-18,2025-08-21,94511
Unknown,1.0,False,False,ThreeOrMore,False,Unknown,2.0,0.2353,10250.0,10250.0,Twin Oaks Real Estate INC,Juwan,BMLS-BAR270963,2796.0,2796 Taylor Road,Bethel Island,1981.0,False,Rohan,2136.0,38.01593059,-121.64436471,Oakland,3.0,385000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-08-18,2025-08-18,94511
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.2113,9204.0,9204.0,KW Advisors,Marissa,ML5089918,2460.0,2460 Whitman Way,San Bruno,1957.0,False,Torres,2800.0,37.61800911,-122.43483293,Mlslistings,4.0,2600000.0,2025-08-08,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,5.0,CA,2025-08-18,2025-08-08,94066
92064 - Poway,1.0,False,False,One,False,SanDiego,2.0,0.1561,6800.0,6800.0,"eXp Realty of Southern California, Inc.",Sheila,SAND-657519,12707.0,12707 Avenida De Espuela,Poway,1976.0,False,Rotunno,1076.0,32.99092689,-117.05528724,SanDiego,2.0,725000.0,2025-08-18,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-08-18,2025-08-18,92064
652 - Rowland Heights,1.0,False,False,One,False,TriCounties,2.0,0.1723,7506.0,7506.0,Top Leading Inc.,Ammy,H166566,1531.0,1531 Greencastle Avenue,Rowland Heights,1976.0,False,Chow,1478.0,33.99061,-117.897447,TriCounties,2.0,799000.0,2025-08-20,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-08-18,2025-08-20,91748
ENC - Encino,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.248,10805.0,10805.0,Equity Union,Marc,CLW-C143442,5075.0,5075 Gaviota Avenue,Encino,1950.0,False,Michiel,1792.0,34.161835,-118.481787,BeverlyHillsGreaterLa,2.0,1675000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-08-18,2025-08-18,91436
143 - Manhattan Bch Tree,1.0,False,False,One,False,SouthBay,3.0,0.1066,4645.0,4645.0,"eXp Realty of California, Inc.",Linda,SDIAZLIN,2607.0,2607 Maple Avenue,Manhattan Beach,1986.0,False,Hernandez,2969.0,33.895713,-118.402821,SouthBay,4.0,4200000.0,2025-08-15,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-07-14,2025-08-15,90266
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,3.0,1.1364,49500.0,49500.0,Intero Real Estate Services,Jordan,ML5065027,1905.0,1905 Morgan Avenue,Morgan Hill,1978.0,False,Mott,2242.0,37.14072008,-121.62238802,Mlslistings,2.0,2300000.0,2025-08-28,Residential,Closed,3.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-08-18,2025-08-28,95037
Unknown,1.0,False,False,One,False,ContraCosta,2.0,0.1756,7650.0,7650.0,Better Homes Realty,Tim,CCBE-159500926,1603.0,1603 Laverne Way,Concord,1967.0,False,Steffen,1344.0,37.96166225,-121.9719125,ContraCosta,2.0,799000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-08-18,2025-08-18,94521
92070 - Santa Ysabel,1.0,False,False,One,False,SanDiego,2.0,2.51,109335.0,109335.0,"Orchard Realty, Inc.",Lisa,SAND-704628,1449.0,1449 Springview Rd,Santa Ysabel,1992.0,False,Alvarado,1826.0,33.09912521,-116.65085302,SanDiego,2.0,799000.0,2025-08-11,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-08-04,2025-08-11,92070
PLM - Palmdale,2.0,False,False,Two,False,Glendale,3.0,0.1564,6812.0,6812.0,Engel & Volkers Burbank,Narbe,g165113413,40059.0,40059 Lloyds Court,Palmdale,1990.0,False,Avanessian,2981.0,34.6107,-118.189394,Glendale,3.0,780000.0,2025-08-25,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-08-24,2025-08-25,93551
699 - Not Defined,1.0,False,False,One,False,Mlslistings,2.0,0.1492,6499.0,6499.0,Coldwell Banker Realty,William,ML306930,5159.0,5159 Elester Drive,San Jose,1955.0,False,Lister,1200.0,37.24431177,-121.94466173,Mlslistings,2.0,2200000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-08-17,2025-08-21,95124
251 - Jurupa Valley,1.0,False,False,One,False,CitrusValley,1.0,0.16,6970.0,6970.0,RE/MAX TIME REALTY,Janice,C19392,6355.0,6355 Jade Street,Jurupa Valley,1957.0,False,Favela,1038.0,34.000535,-117.427994,SouthwestRiversideCounty,2.0,430000.0,2025-08-29,Residential,Closed,6.0,SingleFamilyResidence,Riverside,3.0,CA,2025-08-25,2025-08-29,92509
48 - College Park East,1.0,False,False,One,False,OrangeCounty,2.0,0.1253,5460.0,5460.0,Seven Gables Real Estate,Robert,svandrob,4589.0,4589 Almond Avenue,Seal Beach,1968.0,False,Van Der Goes,1914.0,33.775403999999995,-118.050267,OrangeCounty,2.0,1100000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-08-14,2025-08-15,90740
VIC - Victorville,1.0,False,False,One,False,Downey,2.0,0.2751,11984.0,11984.0,Better Homes and Gardens RE,Diego,DWDELDIE,15668.0,15668 Inyo Street,Victorville,1963.0,False,Delgadillo,1687.0,34.535517,-117.306237,CitrusValley,2.0,452000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-05-25,2025-08-15,92395
92081 - Vista,1.0,False,False,One,False,Mrmls,4.0,0.1676,7298.0,7153.5,None MRML,NONE,NONE,648.0,648 Rolling Hills,Vista,1991.0,False,NONE,4979.0,33.17244401,-117.23172171,SanDiego,6.0,2700000.0,2025-08-16,Residential,Closed,14.0,SingleFamilyResidence,San Diego,5.0,CA,2025-08-01,2025-08-16,92081
MC - Mission Viejo Central,1.0,False,False,One,False,OrangeCounty,2.0,0.0798,3478.0,3478.0,Regency Real Estate Brokers,Janie,DFARRJAN,23431.0,23431 El Greco,Mission Viejo,1981.0,False,Farris,1468.0,33.621659,-117.637595,OrangeCounty,2.0,918000.0,2025-08-29,Residential,Closed,2.0,SingleFamilyResidence,Orange,2.0,CA,2025-08-18,2025-08-29,92692
610 - Burbank,1.0,False,False,One,False,Southland,2.0,0.1194,5202.0,5202.0,Equity Union,Hasmik,F207015050,829.0,829 N Valley Street,Burbank,1927.0,False,Kadimyan,1105.0,34.162846,-118.35303799999998,BeverlyHillsGreaterLa,1.0,800000.0,2025-08-27,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-08-19,2025-08-27,91505
C05 - Westwood - Century City,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.2411,10504.0,10504.0,Carolwood Estates,Nichole,CLW-C133381,459.0,459 Loring Avenue,Los Angeles,1935.0,False,Shanfeld,4900.0,34.073529,-118.434306,BeverlyHillsGreaterLa,7.0,11000000.0,2025-08-15,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-08-15,2025-08-15,90024
323 - South Palm Desert,1.0,False,False,One,False,CaliforniaDesert,4.0,0.61,26571.0,26571.0,"Bighorn Properties, Inc.",Jacquie,CDAR-D24887,866.0,866 Andreas Canyon Drive,Palm Desert,2016.0,False,Burns,7139.0,33.686049,-116.39229,CaliforniaDesert,5.0,10125000.0,2025-08-15,Residential,Closed,4.0,SingleFamilyResidence,Riverside,4.0,CA,2025-08-15,2025-08-15,92260
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.2152,9375.0,9375.0,"eXp Realty of Northern California, Inc.",Navneet,ML5103855,14837.0,14837 Donner Drive,San Jose,1950.0,False,Bal,1607.0,37.25312711,-121.92933534,Mlslistings,2.0,2540000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-08-15,2025-08-15,95124
NV - East Bluff - Harbor View,2.0,False,False,Two,False,Newport,2.0,0.1541,6712.0,6712.0,Surterre Properties Inc.,Corey,NP60945,1901.0,1901 Port Bristol,Newport Beach,2025.0,False,Anthony,4039.0,33.62542,-117.85571000000002,Newport,6.0,9163000.0,2025-08-14,Residential,Closed,2.0,SingleFamilyResidence,Orange,5.0,CA,2025-08-14,2025-08-14,92660
15 - West Huntington Beach,1.0,False,False,One,False,OrangeCounty,2.0,0.16,6970.0,6970.0,"The Group Realty, Inc.",Nathan,OCGRUBNAT,1008.0,1008 Huntington Street,Huntington Beach,1945.0,False,Gruber,1202.0,33.666163,-117.994947,OrangeCounty,1.0,1950000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-04-04,2025-08-15,92648
VVL - Valley Village,1.0,False,False,One,False,Southland,2.0,0.1791,7802.0,7802.0,The Agency,Saena,SR187579337,11741.0,11741 La Maida Street,Valley Village,1938.0,False,Hart,1224.0,34.158848,-118.389129,Southland,1.0,1375000.0,2025-08-08,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-03-25,2025-08-08,91607
CS - Corona Del Mar - Spyglass,1.0,False,False,One,False,OrangeCounty,3.0,0.2565,11173.0,11173.0,Coldwell Banker Realty,Pk,DKRAUPKM,4633.0,4633 Tremont Lane,Corona Del Mar,1963.0,False,Brief,3279.0,33.586665,-117.861119,Newport,4.0,8500000.0,2025-08-15,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-08-15,2025-08-15,92625
83 - Fullerton,1.0,False,False,One,False,Newport,3.0,0.3352,14600.0,14600.0,"Real Brokerage Technologies, Inc",Reggie,u11030,2326.0,2326 Calle Meleno,Fullerton,1974.0,False,McNerney,1490.0,33.899037,-117.947271,Newport,2.0,1170000.0,2025-08-29,Residential,Closed,3.0,SingleFamilyResidence,Orange,3.0,CA,2025-08-16,2025-08-29,92833
340 - Desert Hot Springs,2.0,False,False,Two,False,CaliforniaDesert,2.0,0.1423,6200.0,6200.0,Desert Sands Realty,Bryan,CDAR-D29099,66641.0,66641 Thunderbird Lane,Desert Hot Springs,2024.0,False,Dearden,1857.0,33.932421000000005,-116.499642,CaliforniaDesert,3.0,453900.0,2025-08-29,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-08-19,2025-08-29,92240
NTS - North Tustin,1.0,False,False,One,False,PacificWest,2.0,0.2398,10444.0,10444.0,Seven Gables Real Estate,Dean,eodeldea,18512.0,18512 Gramercy,North Tustin,1955.0,False,O'Dell,1651.0,33.764722,-117.809895,PacificWest,2.0,1450000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-08-12,2025-08-15,92705
