MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,Mrmls,3.0,0.27,11761.0,11761.0,None MRML,NONE,none,42497.0,42497 Corte Cantante,Murrieta,1999.0,False,NONE,2940.0,33.555394,-117.22763,SouthwestRiversideCounty,3.0,653000.0,2025-06-24,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-06-24,2025-06-24,92562
92124 - Tierrasanta,2.0,False,False,Two,False,SanDiego,2.0,0.1699,7400.0,7200.0,Real Broker,Rong,SAND-657101,11352.0,11352 Copperleaf,San Diego,2013.0,False,Peng,1929.0,32.81073675,-117.08284923,SanDiego,3.0,1090000.0,2025-06-20,Residential,Closed,3.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-25,2025-06-20,92124
SH - Shady Canyon,1.0,False,False,One,False,Newport,3.0,0.356,15507.0,15507.0,Coldwell Banker Realty,Jacqueline,U40397,30.0,30 Prairie Grass,Irvine,2003.0,False,Thompson,4128.0,33.639176,-117.791241,Newport,4.0,6369785.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-23,2025-06-23,92603
670 - Whittier,1.0,False,False,One,False,PacificWest,2.0,0.1712,7458.0,7458.0,Lido Real Estate & Investments,Michael,pwmattmic,13908.0,13908 Valna Drive,Whittier,1953.0,False,Mattson,1348.0,33.964099,-118.02552,PacificWest,2.0,735000.0,2025-06-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-24,2025-06-26,90605
CAN1 - Canyon Country 1,1.0,False,False,One,False,Southland,2.0,0.141,6142.0,6142.0,"Pinnacle Estate Properties, Inc.",Craig,SR207097111,27410.0,27410 Dewdrop Avenue,Canyon Country,1961.0,False,Martin,982.0,34.419943,-118.470915,Southland,2.0,500000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-06,2025-06-23,91351
Unknown,1.0,False,False,One,False,BayEast,1.0,0.1624,7072.0,7072.0,Re/Max Synergy Group,Badreddine,CCBE-206541587,1133.0,1133 Rowena Dr,Hayward,1949.0,False,Jamali,880.0,37.66506779,-122.07200166,BayEast,1.0,700000.0,2025-06-23,Residential,Closed,1.0,SingleFamilyResidence,Alameda,2.0,CA,2025-06-23,2025-06-23,94542
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,4.0,0.3233,14084.0,14084.0,Block Change Real Estate,Mia,ML5099042,3661.0,Unknown,San Jose,1999.0,False,Nguyen,5487.0,37.27036939,-121.76756281,Mlslistings,5.0,5801000.0,2025-06-23,Residential,Closed,4.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-06-23,2025-06-23,95138
C1 - Mesa Verde,2.0,False,False,Two,False,Southland,3.0,0.1515,6600.0,6600.0,Equity Union,Christina,F207018973,1785.0,1785 Hummingbird Drive,Costa Mesa,1972.0,False,Pambakian,3007.0,33.670443,-117.930249,OrangeCounty,3.0,2900000.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,Orange,5.0,CA,2025-06-23,2025-06-23,92626
AG-East of Hwy 101,1.0,False,False,One,False,PismoCoast,2.0,0.2086,9085.0,9085.0,BHGRE Haven Properties,Christa,PI01888396,282.0,282 Puesta Del Sol,Arroyo Grande,2000.0,False,Lowry,2382.0,35.141762,-120.591958,PismoCoast,3.0,1700000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,4.0,CA,2025-06-23,2025-06-23,93420
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1722,7500.0,7500.0,"Nu Level Realty, Inc.",Crystal,ML5062031,63.0,63 Belvedere Avenue,San Carlos,1954.0,False,Shetaya,1480.0,37.49515557,-122.25036905,Mlslistings,2.0,2350000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,2.0,CA,2025-06-23,2025-06-20,94070
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.5323,23186.0,23186.0,Coldwell Banker Realty,Geoffrey,ML5076515,10.0,10 Fawn Court,Hillsborough,1968.0,False,Nelson,5770.0,37.57324829,-122.37896691,Mlslistings,7.0,6710000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,5.0,CA,2025-06-23,2025-06-23,94010
Unknown,2.0,False,False,Two,False,Oakland,0.0,0.036,1570.0,1570.0,Coldwell Banker Realty,David,BMLS-R01966208,3043.0,3043 West ST,Oakland,1902.0,False,Newton,1840.0,37.82090174,-122.27359965,Oakland,4.0,595000.0,2025-06-23,Residential,Closed,0.0,SingleFamilyResidence,Alameda,3.0,CA,2025-06-23,2025-06-23,94608
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1174,5112.0,5112.0,Town'N Country Realty,Mike,ML150464,1076.0,1076 Sherman Drive,Salinas,1979.0,False,Handley,985.0,36.69523053,-121.66545286,Mlslistings,1.0,499000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Monterey,2.0,CA,2025-06-23,2025-06-23,93907
623 - Glassel Park,1.0,False,False,ThreeOrMore,False,PasadenaFoothills,2.0,0.0327,1426.0,1426.0,Berkshire Hathaway Home Servic,Rebecca,p785730,3850.0,3850 N Riley Lane,Los Angeles,2025.0,False,Alvarado,1680.0,34.119377,-118.2332,BeverlyHillsGreaterLa,3.0,1222430.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-19,2025-06-20,90065
623 - Glassel Park,1.0,False,False,ThreeOrMore,False,BeverlyHillsGreaterLa,2.0,0.0327,1426.0,1426.0,ACME Real Estate,Taylor,CLW-C127197,3842.0,3842 N Riley Lane,Los Angeles,2025.0,False,Johnson,1680.0,34.119663,-118.232521,BeverlyHillsGreaterLa,3.0,1276280.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-19,2025-06-20,90065
674 - Montebello,1.0,False,False,One,False,MontebelloDistrict,2.0,0.1706,7432.0,7432.0,WEDGEWOOD HOMES REALTY,RAY,M442044,653.0,653 N Victoria Avenue,Montebello,1947.0,False,"DURAN, III",2004.0,34.019482,-118.093381,MontebelloDistrict,2.0,800000.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-04-27,2025-06-23,90640
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,0.0,0.053,2309.0,2309.0,Compass,Sam,ML5097661,243.0,243 Walk Circle,Santa Cruz,1907.0,False,Bird-Robinson,626.0,36.96023617,-122.03656038,Mlslistings,1.0,1265000.0,2025-06-18,Residential,Closed,0.0,SingleFamilyResidence,Santa Cruz,2.0,CA,2025-06-23,2025-06-18,95060
332 - Central Palm Springs,1.0,False,False,One,False,PalmSprings,2.0,0.15,6534.0,6534.0,"Luca Realty Trust, Inc.",Daniel,CLW-54176,4402.0,4402 Avant Way,Palm Springs,2018.0,False,Abello,2568.0,33.831303000000005,-116.498322,PalmSprings,4.0,1325000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-20,2025-06-20,92262
OH - Orchard Hills,2.0,False,False,Two,False,OrangeCounty,2.0,0.1032,4497.0,4497.0,Real Broker,Wenchu,OCYANGWEN,163.0,163 Summerland,Irvine,2019.0,False,Yang,3286.0,33.730671,-117.740371,OrangeCounty,5.0,4292500.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-22,2025-06-27,92602
647 - Pasadena (SW),1.0,False,False,One,False,PasadenaFoothills,2.0,0.4624,20140.0,20140.0,The Agency,Teresa,p21718,999.0,999 Buckingham Place,Pasadena,1984.0,False,Ruelas,4029.0,34.132494,-118.170312,PasadenaFoothills,5.0,6500000.0,2025-06-22,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-22,2025-06-22,91105
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.1466,6386.0,6386.0,Unknown,Andrew,ML1506351,2904.0,2904 Del Loma Drive,Campbell,1963.0,False,J. Castelo,1489.0,37.26762526,-121.98267743,Mlslistings,2.0,1465000.0,2025-06-21,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-06-21,2025-06-21,95008
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,0.0,0.1719,7488.0,7488.0,Real Brokerage Technologies,Nathaniel,ML5100964,119.0,119 Brice Court,San Jose,1963.0,False,Galloway,1732.0,37.26523808,-121.81369877,Mlslistings,3.0,1110000.0,2025-06-18,Residential,Closed,0.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-06-20,2025-06-18,95111
92130 - Carmel Valley,2.0,False,False,Two,False,OrangeCounty,3.0,0.1895,8253.0,8253.0,Compass,Kelli,OCMILLKEL,13292.0,13292 Seagrove St,San Diego,1999.0,False,Miller,4485.0,32.96070974,-117.20596763,SanDiego,4.0,3800000.0,2025-06-20,Residential,Closed,6.0,SingleFamilyResidence,San Diego,4.0,CA,2025-06-20,2025-06-20,92130
MH - Marblehead,2.0,False,False,Two,False,OrangeCounty,2.0,0.0892,3884.0,3884.0,Coldwell Banker Realty,Danielle,SSNYDDA2,149.0,149 Via Galicia,San Clemente,2016.0,False,Snyder,2296.0,33.440452,-117.635146,OrangeCounty,2.0,3010000.0,2025-06-09,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-05-08,2025-06-09,92672
151 - N Redondo Bch/Villas North,2.0,False,False,Two,False,SouthBay,1.0,0.1149,5007.0,5007.0,Redfin Corporation,Dicla,SBBITADIC,2023.0,2023 Perry Ave,Redondo Beach,2025.0,False,Bitar,3817.0,33.882045,-118.375001,PalosVerdesPeninsula,5.0,3315000.0,2025-06-20,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-06-20,2025-06-20,90278
SW - San Clemente Southwest,2.0,False,False,Two,False,OrangeCounty,3.0,0.1708,7440.0,7440.0,CENTURY 21 Affiliated,Gary,swardgar,4016.0,4016 Calle Marlena,San Clemente,1992.0,False,Ward,4868.0,33.394084,-117.59792,OrangeCounty,4.0,8000000.0,2025-06-20,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-20,2025-06-20,92672
121 - Lomita,1.0,False,False,MultiSplit,False,SouthBay,2.0,0.1877,8178.0,8178.0,Compass,Scott,sbhamasco,2019.0,2019 Via Nova,Lomita,1967.0,False,Hamada,2455.0,33.779340000000005,-118.315586,SouthBay,3.0,1550000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-06,2025-06-20,90717
332 - Central Palm Springs,1.0,False,False,One,False,PalmSprings,2.0,0.24,10454.0,10454.0,Compass,Glendon,CLW-53900,1466.0,1466 N Opuntia Road,Palm Springs,1972.0,False,Nadeau,2243.0,33.84265,-116.537521,PalmSprings,3.0,1235000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-06-20,2025-06-20,92262
STEV - Stevenson Ranch,2.0,False,False,Two,False,Southland,3.0,0.1903,8289.0,8289.0,"Pinnacle Estate Properties, Inc.",Craig,SR207097111,25947.0,25947 Voltaire Place,Stevenson Ranch,2001.0,False,Martin,2866.0,34.392034,-118.597403,Southland,3.0,1171338.0,2025-06-20,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-13,2025-06-20,91381
C04 - Bel Air - Holmby Hills,2.0,False,False,"Two,MultiSplit",False,BeverlyHillsGreaterLa,8.0,3.9822,173464.0,173464.0,"Douglas Elliman of California, Inc.",Jacob,CLW-C122614,10690.0,10690 Somma Way,Los Angeles,1987.0,False,Greene,9753.0,34.090366,-118.44892,BeverlyHillsGreaterLa,7.0,17200000.0,2025-06-20,Residential,Closed,8.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-06-20,2025-06-20,90077
Unknown,1.0,False,False,One,False,ContraCosta,3.0,0.37,16117.0,16117.0,Dudum Real Estate Group,Matthew,CCBE-166019122,727.0,727 Glenside Cir,Lafayette,2016.0,False,McLeod,3561.0,37.87803123,-122.09685435,ContraCosta,5.0,3800000.0,2025-06-20,Residential,Closed,3.0,SingleFamilyResidence,Contra Costa,5.0,CA,2025-06-20,2025-06-20,94549
SVC - Central Simi,1.0,False,False,One,False,Conejo,2.0,0.19,8276.0,8276.0,Keller Williams Porter Ranch,Cindy,VCR-C44927,2885.0,2885 Circle View Drive,Simi Valley,1978.0,False,Slack,2168.0,34.287665000000004,-118.73046,Conejo,3.0,750000.0,2025-06-25,Residential,Closed,2.0,SingleFamilyResidence,Ventura,4.0,CA,2025-06-25,2025-06-25,93063
92107 - Ocean Beach,1.0,False,False,One,False,SanDiego,2.0,0.1331,5800.0,5800.0,ENG Properties,Peter,SAND-659477,2068.0,2068 Catalina,San Diego,1962.0,False,Giacalone,1307.0,32.7419804,-117.236426,SanDiego,2.0,1250000.0,2025-06-27,Residential,Closed,5.0,SingleFamilyResidence,San Diego,3.0,CA,2025-06-23,2025-06-27,92107
313 - La Quinta South of HWY 111,1.0,False,False,Unknown,False,PalmSprings,0.0,0.17,7405.0,7405.0,Keller Williams Luxury Homes,Michael,CLW-54322,54700.0,54700 Avendia Velasco,La Quinta,2000.0,False,Copeland,1767.0,33.651118,-116.308683,CaliforniaDesert,2.0,762000.0,2025-06-20,Residential,Closed,0.0,SingleFamilyResidence,Riverside,3.0,CA,2025-06-20,2025-06-20,92253
Unknown,1.0,False,False,One,False,BayEast,2.0,0.18,7841.0,7841.0,De Novo Real Estate,Roxanne,CCBE-206535583,330.0,330 Springvalley Dr,Vacaville,1966.0,False,Barrionuevo,1247.0,38.34937785,-121.96666669,BayEast,2.0,435000.0,2025-06-19,Residential,Closed,2.0,SingleFamilyResidence,Solano,3.0,CA,2025-06-19,2025-06-19,95687
Unknown,2.0,False,False,Two,False,ContraCosta,2.0,0.1607,7000.0,7000.0,Christie's Intl RE Sereno,Dave,CCBE-159512909,649.0,649 Sherree Dr,Martinez,1966.0,False,Holman,2194.0,37.95884985,-122.10846811,BayEast,2.0,1175000.0,2025-06-19,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-06-19,2025-06-19,94553
C06 - Brentwood,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.1689999999999999,7360.0,7360.0,Compass,Michelle,CLW-C129385,315.0,315 S Gretna Green Way,Los Angeles,2025.0,False,Barrett,4218.0,34.055738,-118.477794,BeverlyHillsGreaterLa,7.0,7700000.0,2025-06-19,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,6.0,CA,2025-06-19,2025-06-19,90049
688 - Rancho Cucamonga,2.0,False,False,Two,False,CitrusValley,2.0,0.1736,7560.0,7560.0,REALTY PRODIGY,Andrew,CV25004,8841.0,8841 Monte Vista Street,Rancho Cucamonga,1968.0,False,Hoac,2406.0,34.127555,-117.613055,OrangeCounty,3.0,750000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-06-21,2025-06-27,91701
92111 - Linda Vista,1.0,False,False,One,False,SanDiego,2.0,0.1699,7400.0,7200.0,Pacific Properties San Diego,Mike,SAND-617777,5001.0,5001 Mt. Ararat Sr.,San Diego,1973.0,False,Boehme,1645.0,32.8099864,-117.1877219,SanDiego,2.0,965000.0,2025-06-20,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-06-19,2025-06-20,92111
LCKEL - Kelseyville,2.0,False,False,Two,False,LakeCounty,2.0,5.04,219542.0,219542.0,Sotheby's International Realty,Mara,lcmara,8727.0,8727 Red Hills Road,Kelseyville,1983.0,False,Eichelmann,2500.0,38.913312,-122.760041,LakeCounty,3.0,550000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Lake,3.0,CA,2025-06-21,2025-06-23,95451
CLB - Calabasas,1.0,False,False,One,False,Claw,2.0,0.2418,10533.0,10533.0,Non-Participant Office,Subscriber,CLW-X99999,26232.0,26232 Hatmor Drive,Calabasas,1964.0,False,Non,1781.0,34.158361,-118.698027,BeverlyHillsGreaterLa,2.0,1220000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-17,2025-06-18,91302
SL - South Laguna,2.0,False,False,Two,False,Laguna,2.0,0.2611,11375.0,11375.0,Berkshire Hathaway HomeServices California Properties,Jaleesa,lgpelujal,30722.0,30722 Driftwood Drive,Laguna Beach,1957.0,False,Peluso,1830.0,33.516624,-117.753352,Laguna,3.0,2910000.0,2025-06-17,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-06-17,2025-06-17,92651
C29 - Westchester,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.1839,8011.0,8011.0,Compass,Idan,CLW-C143202,5987.0,5987 W 76th Street Street W,Los Angeles,1948.0,False,Yohanan,1195.0,33.972556,-118.388853,SouthBay,1.0,1300000.0,2025-06-09,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-04,2025-06-09,90045
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1699,7400.0,7400.0,Town'N Country Realty,Mike,ML150464,1221.0,1221 Parkside Street,Salinas,1951.0,False,Handley,1769.0,36.69983935,-121.65630296,Mlslistings,2.0,595000.0,2025-06-30,Residential,Closed,2.0,SingleFamilyResidence,Monterey,3.0,CA,2025-06-24,2025-06-30,93906
623 - Glassel Park,1.0,False,False,One,False,PasadenaFoothills,2.0,0.1377,5997.0,5997.0,COMPASS,Michele,p3779,4159.0,4159 York Boulevard,Los Angeles,1935.0,False,Downing,1292.0,34.124702,-118.227141,BeverlyHillsGreaterLa,2.0,1115000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-18,2025-06-18,90065
"T6 - Maywood, Bell",1.0,False,False,One,False,Glendale,2.0,0.1911,8325.0,8325.0,New Beginnings Real Estate Group,Sylvia,G84075,4520.0,4520 E 59th Place,Maywood,1919.0,False,Becdach,1821.0,33.985889,-118.184959,Glendale,2.0,450000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-05,2025-06-18,90270
699 - Not Defined,1.0,False,False,One,False,Southland,1.0,0.1695,7383.0,7383.0,Keller Williams Luxury,Doreen,SR207066338,6528.0,6528 Amigo Avenue,Reseda,1954.0,False,Varon,1839.0,34.189229,-118.538275,Southland,2.0,925000.0,2025-06-18,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-16,2025-06-18,91335
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.144,6273.0,6273.0,eXp Realty of California Inc,MJ,ML5099077,2955.0,2955 Pleasure Point Drive,Santa Cruz,1951.0,False,Stearns,2562.0,36.95536747,-121.97362213,Mlslistings,3.0,4495000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Santa Cruz,4.0,CA,2025-06-14,2025-06-18,95062
Unknown,1.0,False,False,One,False,ContraCosta,0.0,0.1148,5000.0,5000.0,Keller Williams Realty,Meghan,CCBE-161501002,631.0,631 Kelly Ave,Martinez,1938.0,False,Diehl,803.0,38.00325569,-122.11840835,ContraCosta,1.0,400000.0,2025-06-18,Residential,Closed,0.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-06-18,2025-06-18,94553
Unknown,2.0,False,False,Two,False,Mlslistings,2.0,0.0647,2818.0,2818.0,MLSListing,Tabre,BMLS-MLL782984,261.0,261 Amber Dr,San Francisco,1964.0,False,Hess,2381.0,37.74433745,-122.44357161,Oakland,3.0,3165000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,San Francisco,5.0,CA,2025-06-18,2025-06-18,94131
SO - Sherman Oaks,2.0,False,False,Two,False,Southland,2.0,0.1607,7000.0,7000.0,Keller Williams Realty-Studio City,Natalie,SR207065585,13114.0,13114 Addison Street,Sherman Oaks,1968.0,False,Erster,2865.0,34.160968,-118.41877,PasadenaFoothills,3.0,1725000.0,2025-06-17,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-15,2025-06-17,91423
608 - Baldwin Pk/Irwindale,1.0,False,False,One,False,CitrusValley,0.0,0.3036,13226.0,13226.0,SYNERGY ONE REAL ESTATE,Tony,C12135,13725.0,13725 Kenmore Avenue,Baldwin Park,1935.0,False,Nelson,2080.0,34.079291,-117.972731,CitrusValley,2.0,900000.0,2025-06-20,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-17,2025-06-20,91706
Unknown,1.0,False,False,One,False,BayEast,1.0,0.1331,5800.0,5800.0,Compass,Lennart,CCBE-206539091,4432.0,4432 Dali St,Fremont,1967.0,False,Persson,1256.0,37.56270542,-122.02918156,BayEast,2.0,1380000.0,2025-06-12,Residential,Closed,1.0,SingleFamilyResidence,Alameda,3.0,CA,2025-05-27,2025-06-12,94536-4688
NTS - North Tustin,1.0,False,False,One,False,PacificWest,2.0,0.3106,13529.0,13529.0,Seven Gables Real Estate,Kevin,PDRUKEV,10291.0,10291 Deerhill Dr.,North Tustin,1965.0,False,Drumm,3368.0,33.774599,-117.774127,PacificWest,4.0,2500000.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,Orange,5.0,CA,2025-05-05,2025-06-16,92705
652 - Rowland Heights,2.0,False,False,Two,False,Southland,3.0,0.3305,14396.0,14396.0,"Real Brokerage Technologies, Inc.",Luke,SR207070299,19607.0,19607 Castlebar Drive,Rowland Heights,1978.0,False,Smith,5004.0,33.979112,-117.872762,Southland,4.0,1389000.0,2025-06-17,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,6.0,CA,2025-06-16,2025-06-17,91748
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,0.0,0.3229999999999999,14070.0,14070.0,David Lyng Real Estate,Maureen,ML5084501,10110.0,10110 Riverside Drive,Ben Lomond,1933.0,False,Kendall,1448.0,37.09510179,-122.09482272,Mlslistings,2.0,817500.0,2025-06-16,Residential,Closed,0.0,SingleFamilyResidence,Santa Cruz,4.0,CA,2025-06-17,2025-06-16,95005
WHLL - Woodland Hills,1.0,False,False,One,False,Southland,2.0,0.168,7317.0,7317.0,Keller Williams Luxury,Doreen,SR207066338,23635.0,23635 Marylee st,Woodland Hills,1969.0,False,Varon,2079.0,34.177171,-118.64202,Southland,2.0,1020000.0,2025-06-13,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-20,2025-06-13,91367
WIN - Winnetka,2.0,False,False,Two,False,Southland,2.0,0.1269,5529.0,5529.0,Park Regency Realty,Antwain,SR207064574,20231.0,20231 Elkwood Street,Winnetka,1980.0,False,Wilson,3229.0,34.212539,-118.574158,Southland,4.0,875000.0,2025-06-09,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-08,2025-06-09,91306
SUNV - Sun Valley,1.0,False,False,One,False,Glendale,2.0,0.1482,6454.0,6454.0,Coldwell Banker Hallmark,Javier,G82037,11833.0,11833 Pendleton Street N,Sun Valley,2000.0,False,Gonzales,1716.0,34.225535,-118.391344,Glendale,2.0,750000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-28,2025-06-18,91352
92078 - San Marcos,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,0.1,4356.0,0.1,HomeSmart Realty West,Robert,104994,901.0,901 La Tierra Drive,San Marcos,1974.0,False,Adams,1433.0,33.129241,-117.209622,NorthSanDiegoCounty,2.0,980000.0,2025-06-13,Residential,Closed,2.0,SingleFamilyResidence,San Diego,2.0,CA,2025-05-15,2025-06-13,92078
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,1.0,0.361,15725.0,15725.0,Christie's International Real Estate Sereno,Jeremy,ML5074644,12661.0,12661 Boulder Street,Boulder Creek,1961.0,False,Duterte,2048.0,37.11791255,-122.12218385,Mlslistings,2.0,815000.0,2025-06-16,Residential,Closed,1.0,SingleFamilyResidence,Santa Cruz,2.0,CA,2025-06-16,2025-06-16,95006
263 - Banning/Beaumont/Cherry Valley,1.0,False,False,One,False,TheInlandGateway,2.0,0.15,6534.0,6534.0,CENTURY 21 LOIS LAUER REALTY,TONI,YHOLLTON,377.0,377 Arroyo,Beaumont,2015.0,False,HOLLOWAY,2283.0,33.90845,-116.956773,TheInlandGateway,3.0,699900.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-05-30,2025-06-16,92223
C09 - Beverlywood Vicinity,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.1505,6554.0,6554.0,Douglas Elliman,Naomi,CLW-C105939,1749.0,1749 S Bedford Street,Los Angeles,2025.0,False,Selick,3984.0,34.046803000000004,-118.382063,BeverlyHillsGreaterLa,6.0,4300000.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-06-16,2025-06-16,90035
TOP - Topanga,2.0,False,False,Two,False,Southland,2.0,0.1209,5265.0,5265.0,Compass,Steven,F207014938,328.0,328 Poquito Lane,Topanga,1947.0,False,Tipp,1723.0,34.093845,-118.601074,BeverlyHillsGreaterLa,3.0,2850000.0,2025-06-16,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-06-16,2025-06-16,90290
92008 - Carlsbad,2.0,False,False,Two,False,SanDiego,2.0,0.2736,11918.0,11918.0,Compass,Jennifer,SAND-665901,3970.0,3970 Highland Dr.,Carlsbad,2022.0,False,Anderson,3691.0,33.15358057,-117.3292497,SanDiego,5.0,3100000.0,2025-06-13,Residential,Closed,6.0,SingleFamilyResidence,San Diego,4.0,CA,2025-06-01,2025-06-13,92008
92110 - Old Town Sd,1.0,False,False,One,False,SanDiego,1.0,0.1699,7400.0,7200.0,Diane Sullivan Realty,Diane,SAND-630025,3111.0,3111 Shadowlawn Street,San Diego,1930.0,False,Sullivan,1664.0,32.74543548,-117.21338048,SanDiego,2.0,1663000.0,2025-06-13,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-06-13,2025-06-13,92110
